6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	5.86619776808e-06
1.0	0.00133200177512	327246123.858
2.0	0.00266134751302	449681510.328
3.0	0.00398804778503	477484653.006
4.0	0.00531211309945	495732955.2
5.0	0.00663355390211	511064282.57
6.0	0.00795238057685	524989361.582
7.0	0.00926860344599	538115604.153
8.0	0.0105822327709	550739492.03
9.0	0.0118932787522	563018238.069
10.0	0.0132017515308	575042989.072
