6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.67553562566e-06
1.0	0.00133200177512	283673742.874
2.0	0.00266134751302	426020171.32
3.0	0.00398804778503	456777630.069
4.0	0.00531211309945	473942811.977
5.0	0.00663355390211	488004430.653
6.0	0.00795238057685	500795268.655
7.0	0.00926860344599	512905105.624
8.0	0.0105822327709	524589616.121
9.0	0.0118932787522	535983730.81
10.0	0.0132017515308	547170271.036
