6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.90555383542e-07
1.0	0.00133200177512	316839312.615
2.0	0.00266134751303	446964054.7
3.0	0.00398804778503	479314768.863
4.0	0.00531211309945	501031712.293
5.0	0.00663355390211	519554711.111
6.0	0.00795238057685	536525255.525
7.0	0.00926860344599	552556006.735
8.0	0.0105822327709	567947668.892
9.0	0.0118932787522	582868790.516
10.0	0.0132017515308	597421178.153
