6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	5.74811051168e-06
1.0	0.00133200177512	298129393.07
2.0	0.00266134751303	446793594.167
3.0	0.00398804778503	479033540.705
4.0	0.00531211309945	497301343.982
5.0	0.00663355390211	511934309.114
6.0	0.00795238057685	525128330.925
7.0	0.00926860344599	537586479.375
8.0	0.0105822327709	549621635.6
9.0	0.0118932787522	561376049.514
10.0	0.0132017515308	572943770.227
