6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.33623109554e-06
1.0	0.00133200177512	322734435.023
2.0	0.00266134751303	446875664.033
3.0	0.00398804778503	475489946.822
4.0	0.00531211309945	494287602.026
5.0	0.00663355390211	510243076.873
6.0	0.00795238057685	524858443.027
7.0	0.00926860344599	538695067.917
8.0	0.0105822327709	552019229.558
9.0	0.0118932787522	564980765.269
10.0	0.0132017515308	577667407.905
