6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	7.61257671584e-07
1.0	0.00133200177512	317629245.574
2.0	0.00266134751302	446583408.719
3.0	0.00398804778503	479962157.604
4.0	0.00531211309945	502891263.971
5.0	0.00663355390211	522531220.76
6.0	0.00795238057685	540511418.185
7.0	0.00926860344599	557463323.427
8.0	0.0105822327709	573708909.881
9.0	0.0118932787522	589422006.387
10.0	0.0132017515308	604716670.91
