6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.93746883021e-07
1.0	0.00133200177512	316887392.936
2.0	0.00266134751302	446254791.715
3.0	0.00398804778503	479795773.244
4.0	0.00531211309945	502749653.375
5.0	0.00663355390211	522377514.683
6.0	0.00795238057685	540337504.291
7.0	0.00926860344599	557273688.402
8.0	0.0105822327709	573496962.772
9.0	0.0118932787522	589193026.825
10.0	0.0132017515308	604476285.924
