6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.74761889564e-06
1.0	0.00133200177512	326143687.714
2.0	0.00266134751302	449762992.057
3.0	0.00398804778503	479974755.007
4.0	0.00531211309945	500486941.522
5.0	0.00663355390211	518013791.49
6.0	0.00795238057685	534085528.414
7.0	0.00926860344599	549281226.222
8.0	0.0105822327709	563882080.585
9.0	0.0118932787522	578048447.261
10.0	0.0132017515308	591875504.363
