6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	6.41813454021e-06
1.0	0.00133200177512	325008455.752
2.0	0.00266134751303	441311331.978
3.0	0.00398804778503	467796318.433
4.0	0.00531211309945	484817088.35
5.0	0.00663355390211	499032335.508
6.0	0.00795238057685	511941292.295
7.0	0.00926860344599	524127121.683
8.0	0.0105822327709	535858304.948
9.0	0.0118932787522	547277725.876
10.0	0.0132017515308	558463404.244
