6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.45321846949e-06
1.0	0.00133200177512	309911582.606
2.0	0.00266134751302	439821826.548
3.0	0.00398804778503	469152186.798
4.0	0.00531211309945	487811714.986
5.0	0.00663355390211	503436392.738
6.0	0.00795238057685	517711738.981
7.0	0.00926860344599	531230498.28
8.0	0.0105822327709	544256198.726
9.0	0.0118932787522	556933025.081
10.0	0.0132017515308	569340975.233
