6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.58528907808e-06
1.0	0.00133200177512	307060339.563
2.0	0.00266134751303	434919223.201
3.0	0.00398804778503	463762294.163
4.0	0.00531211309945	482018489.337
5.0	0.00663355390211	497230755.994
6.0	0.00795238057685	511044443.663
7.0	0.00926860344599	524069265.499
8.0	0.0105822327709	536594028.454
9.0	0.0118932787522	548773319.93
10.0	0.0132017515308	560698827.07
