6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	7.27412682289e-07
1.0	0.00133200177512	314741103.514
2.0	0.00266134751302	444476817.7
3.0	0.00398804778503	476757798.883
4.0	0.00531211309945	498395320.864
5.0	0.00663355390211	516810787.01
6.0	0.00795238057685	533664306.579
7.0	0.00926860344599	549579190.9
8.0	0.0105822327709	564853649.789
9.0	0.0118932787522	579657459.126
10.0	0.0132017515308	594095168.738
