6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.9294536829e-06
1.0	0.00133200177512	307644787.877
2.0	0.00266134751303	436606750.467
3.0	0.00398804778503	465619790.248
4.0	0.00531211309945	483744196.991
5.0	0.00663355390211	498829658.159
6.0	0.00795238057685	512570348.247
7.0	0.00926860344599	525567541.288
8.0	0.0105822327709	538088588.212
9.0	0.0118932787522	550273987.901
10.0	0.0132017515308	562214625.049
