5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	5.3353806373e-06	-1.9279650412e-07	5.09318932146e-07	-1.9279650412e-07	4.39297711264e-06	2.44301476916e-07	5.09318932146e-07	2.44301476916e-07	4.35309065971e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.3353806373e-06	-1.9279650412e-07	5.09318932146e-07	-1.9279650412e-07	4.39297711264e-06	2.44301476916e-07	5.09318932146e-07	2.44301476916e-07	4.35309065971e-06	0.0	1.41282797999e-06
1	nan	nan	1	1	32.0	32.0	32.0	1.002	-6.81596824744e-21	-8.13101998527e-20	1.03397576569e-24	1.0	-2.13819855243e-20	-3.15155813383e-22	-1.56409514076e-21	1.0	483536684.242	-2246682.7928	-3294047.46364	-2242197.68029	164700677.142	-413079.274941	-3287472.85905	-413079.313603	163773788.72	0.001998002662673058	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	483536684.242	-2242198.396007984	-3287472.5186027945	-2242197.68029	164371933.2754491	-412254.7654101796	-3287472.8590499996	-412254.80399501	163446894.93013972	0.00133200177512	319703375.392
2	nan	nan	1	1	32.0	32.0	32.0	1.004	4.1383846046e-21	-1.55545523926e-19	-2.32530809946e-21	1.0	6.23019926268e-19	-8.26601586124e-21	-1.59800954588e-21	1.0	838124070.836	-3079102.16749	-3909182.00526	-3066834.80462	393322677.043	-917584.868457	-3893607.77894	-917584.598577	392997534.912	0.003992021269537457	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	838124070.836	-3066834.828177291	-3893607.5749601596	-3066834.80462	391755654.4252988	-913929.1518496017	-3893607.77894	-913928.8830448205	391431807.6812749	0.00266134751303	446615747.34
3	nan	nan	1	1	32.0	32.0	32.0	1.006	3.72843389302e-20	-3.57874728937e-19	-3.24151402544e-21	1.0	-4.78506613569e-19	-5.57188860616e-21	1.72647844982e-20	1.0	1126958168.81	-3135572.47193	-3320155.01305	-3116869.61829	654239877.55	-1154523.15521	-3300353.38418	-1154524.62606	654670208.026	0.005982071677547469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1126958168.81	-3116871.2444632207	-3300352.8956759446	-3116869.6182900006	650337850.447316	-1147637.331222664	-3300353.3841800005	-1147638.793300199	650765614.3399603	0.00398804778503	476475605.62
4	nan	nan	1	1	32.0	32.0	32.0	1.008	-5.62797145169e-20	-1.34833748569e-19	-1.51208615975e-21	1.0	-1.95274512439e-18	-1.54351902302e-21	4.77000938059e-20	1.0	1408377688.24	-3157276.7455	-3017994.95889	-3132219.95418	919110955.878	-1259179.09168	-2994045.89566	-1259177.78483	920023503.061	0.007968169649176881	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1408377688.24	-3132218.9935515877	-2994042.6179464287	-3132219.95418	911816424.4821429	-1249185.606825397	-2994045.89566	-1249184.3103472241	912721729.2271825	0.00531211309945	496170712.217
5	nan	nan	1	1	32.0	32.0	32.0	1.01	-9.50265087701e-21	-5.68274735185e-19	-3.58334641358e-21	1.0	-2.58099624425e-18	4.12432253419e-21	1.15639849635e-20	1.0	1687254057.94	-3198446.17574	-2870780.9426	-3166782.95269	1185537768.16	-1318521.79736	-2842361.09423	-1318519.82242	1186818889.28	0.009950330853168092	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1687254057.94	-3166778.391821782	-2842357.3689108915	-3166782.95269	1173799770.4554455	-1305467.1260990098	-2842361.0942300004	-1305465.1707128743	1175068207.2079208	0.00663355390211	512879191.645
6	nan	nan	1	1	32.0	32.0	32.0	1.012	1.6682578594e-20	1.58027892945e-19	-2.59734712342e-22	1.0	-1.01207698615e-18	1.44624258299e-20	6.58534512278e-20	1.0	1964652780.97	-3260418.83557	-2786228.7691	-3221764.21879	1452977337.84	-1350697.70043	-2753200.84751	-1350700.04723	1454556682.92	0.011928570865273812	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	0.0	1964652780.97	-3221757.742658103	-2753190.4833003953	-3221764.2187899994	1435748357.549407	-1334681.5221640316	-2753200.84751	-1334683.841136365	1437308975.2173913	0.00795238057685	528181910.593
7	nan	nan	1	1	32.0	32.0	32.0	1.014	1.12231865511e-20	1.19233453088e-18	-1.79109418036e-20	1.0	-9.83923066826e-19	2.65425714956e-20	3.84326207168e-20	1.0	2240973172.09	-3339143.51407	-2740824.56588	-3293055.42801	1721218321.72	-1371650.54423	-2702996.69624	-1371652.36847	1723060823.46	0.013902905168991434	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2240973172.09	-3293040.940897436	-2702982.8065877715	-3293055.4280100004	1697453966.193294	-1352712.568274162	-2702996.696239998	-1352714.367327418	1699271029.0532546	0.00926860344599	542668186.643
8	nan	nan	1	1	32.0	32.0	32.0	1.016	9.12545651769e-21	3.6919386844e-19	-2.67179337855e-20	1.0	2.7250935885e-18	2.66252895569e-20	7.12963513572e-20	1.0	2516405316.81	-3426869.202	-2718717.33262	-3372928.68917	1990167544.97	-1393281.52759	-2675917.40507	-1393277.75754	1992242314.92	0.015873349156290163	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2516405316.8100004	-3372902.7578740157	-2675902.886437008	-3372928.6891700006	1958826323.78937	-1371340.08621063	-2675917.4050699994	-1371336.3755314907	1960868420.1968505	0.0105822327709	556615779.896
9	nan	nan	1	1	32.0	32.0	32.0	1.018	-1.02610100626e-19	-1.10292292411e-18	-3.76400265936e-20	1.0	1.66630075007e-18	1.80755507455e-20	-1.68083100471e-20	1.0	2791053172.39	-3514804.92876	-2713153.0874	-3452683.0571	2259771010.23	-1418795.56122	-2665191.59888	-1418791.68256	2262055375.95	0.017839918128331016	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2791053172.39	-3452657.1009430257	-2665179.850098232	-3452683.0571	2219814351.8958745	-1393708.8027701376	-2665191.5988800023	-1393704.9926915485	2222058326.0805497	0.0118932787522	570175306.364
10	nan	nan	1	1	32.0	32.0	32.0	1.02	-7.77615950249e-20	-7.41961157125e-19	-3.20052722609e-20	1.0	-1.47956638115e-18	2.957336126e-20	6.7462369218e-20	1.0	3064979999.7	-3602545.08333	-2717345.52529	-3531947.3544	2529994263.34	-1445028.59262	-2664086.14047	-1445027.15081	2532474469.4	0.01980262729617973	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	3064979999.7	-3531906.944441176	-2664064.240480392	-3531947.3543999996	2480386532.6862745	-1416694.6986470586	-2664086.140470002	-1416693.2851078468	2482818107.254902	0.0132017515308	583436961.553
