5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.99488228504e-06	-3.89605963998e-07	-2.56895022156e-08	-3.89605963998e-07	4.7736245698e-06	8.42056308735e-08	-2.56895022156e-08	8.42056308735e-08	3.39384335842e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.99488228504e-06	-3.89605963998e-07	-2.56895022156e-08	-3.89605963998e-07	4.7736245698e-06	8.42056308735e-08	-2.56895022156e-08	8.42056308735e-08	3.39384335842e-06	0.0	1.38360825462e-06
1	nan	nan	1	1	32.0	32.0	32.0	1.002	-2.14924270608e-20	-2.27270354841e-19	-3.66027421055e-23	1.0	-1.72399897594e-19	-4.08627222601e-22	6.69457949254e-21	1.0	483678143.573	-8406759.90908	-2547330.62493	-8389980.71806	166225745.297	-145226.695008	-2542246.50844	-145226.733384	162101554.092	0.001998002662673058	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	483678143.57299995	-8389979.949181637	-2542246.1326646702	-8389980.71806	165893957.3822355	-144936.82136526945	-2542246.50844	-144936.8596646707	161777998.0958084	0.00133200177512	320222335.675
2	nan	nan	1	1	32.0	32.0	32.0	1.004	1.57776430038e-20	4.97362195632e-19	-4.09950711581e-21	1.0	-7.57431916122e-19	4.36420491183e-21	-6.38707509983e-21	1.0	838135043.116	-11155855.9358	-3743191.1868	-11111409.7891	396734157.581	468005.297516	-3728278.99556	468005.732475	389604139.14	0.003992021269537457	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	838135043.116	-11111410.294621512	-3728278.0745019917	-11111409.7891	395153543.4073705	466140.73457768926	-3728278.99556	466141.1678037846	388051931.41434264	0.00266134751303	447036538.833
3	nan	nan	1	1	32.0	32.0	32.0	1.006	6.03213189898e-20	-3.92791676954e-19	2.17879373346e-21	1.0	-8.19342249068e-19	2.47657875398e-21	1.60770823856e-20	1.0	1126870595.07	-10804670.8862	-3840803.92496	-10740230.172	659003788.772	934798.617637	-3817896.82751	934798.338163	650062547.316	0.005982071677547469	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	0.0	1126870595.07	-10740229.50914513	-3817896.545685885	-10740230.172	655073348.6799204	929223.2779691849	-3817896.8275100007	929223.0001620272	646185434.7077535	0.00398804778503	476715121.469
4	nan	nan	1	1	32.0	32.0	32.0	1.008	1.87670737376e-20	3.02086359704e-19	2.02642706463e-20	1.0	1.31788979452e-18	1.95214624563e-22	-3.48458104844e-20	1.0	1407835936.36	-10448653.1321	-3800129.24327	-10365738.9439	924783098.044	971771.813219	-3769967.44682	971773.430282	914963890.204	0.007968169649176881	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1407835936.36	-10365727.31359127	-3769969.4873710317	-10365738.9439	917443549.6468254	964059.3385109127	-3769967.4468199997	964060.9427400805	907702272.0277778	0.00531211309945	495705966.587
5	nan	nan	1	1	32.0	32.0	32.0	1.01	5.65262143394e-20	4.14420795612e-19	3.37158817677e-20	1.0	1.03703716114e-18	-8.96002039517e-21	-7.4528973191e-20	1.0	1686283759.67	-10206759.4952	-3792590.63985	-10105727.4735	1191872818.29	935287.155345	-3755039.51967	935290.575129	1181519356.89	0.009950330853168092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1686283759.67	-10105702.47049505	-3755040.2374752476	-10105727.4735	1180072097.3168316	926026.8864801979	-3755039.5196699994	926030.2724049517	1169821145.4356437	0.00663355390211	511757491.88
6	nan	nan	1	1	32.0	32.0	32.0	1.012	3.46820287231e-20	4.7586046279e-20	5.48056786653e-20	1.0	-4.02167769198e-19	-2.25191649961e-20	1.03996455333e-19	1.0	1963302403.11	-10054653.2597	-3823003.38748	-9935472.29663	1459877496.7	888641.170719	-3777667.00678	888652.986336	1449068745.44	0.011928570865273812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.2204460492503136e-16	1963302403.11	-9935428.1222332	-3777671.331501976	-9935472.29663	1442566696.3438735	878103.9236353756	-3777667.00678	878115.5991462445	1431886112.0948617	0.00795238057685	526481507.619
7	nan	nan	1	1	32.0	32.0	32.0	1.014	-5.70556099315e-20	-7.9999284018e-19	3.73091543486e-20	1.0	-4.02613619548e-20	-2.57220083279e-20	-1.00254290241e-20	1.0	2239282616.59	-9973374.66554	-3871315.68279	-9835735.84632	1728632104.87	848191.227515	-3817858.33217	848201.60203	1717397840.39	0.013902905168991434	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2239282616.59	-9835675.212564103	-3817865.564881657	-9835735.84632	1704765389.418146	836480.5005078897	-3817858.3321700017	836490.7317850097	1693686233.1262329	0.00926860344599	540453017.747
8	nan	nan	1	1	32.0	32.0	32.0	1.016	1.91541942643e-20	-3.82541254804e-19	1.24209440781e-20	1.0	5.05886539999e-18	-9.3173624198e-21	4.05649372396e-21	1.0	2514405485.66	-9937877.2701	-3918433.60528	-9781470.2085	1998054289.73	825656.014579	-3856709.17252	825671.279789	1986413796.93	0.015873349156290163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2514405485.6600003	-9781375.265846455	-3856725.989448819	-9781470.208500002	1966588867.8444884	812653.5576564961	-3856709.172520001	812668.5824694982	1955131689.8917325	0.0105822327709	553935356.26
9	nan	nan	1	1	32.0	32.0	32.0	1.018	2.2296157103e-19	-8.43131963486e-19	7.35859872927e-21	1.0	-2.80202634855e-18	-3.03078976439e-21	-1.1278442216e-19	1.0	2788769192.72	-9932303.95648	-3962821.78627	-9756791.68707	2268100321.4	811406.813817	-3892731.82194	811419.152408	2256068521.66	0.017839918128331016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2788769192.72	-9756683.650766209	-3892752.2458447935	-9756791.68707	2227996386.444008	797059.7385235755	-3892731.821940002	797071.8589469485	2216177329.724951	0.0118932787522	567068412.114
