6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.67527164949e-06
1.0	0.00133200177512	313883254.197
2.0	0.00266134751303	446169320.09
3.0	0.00398804778503	475270808.486
4.0	0.00531211309945	493827733.571
5.0	0.00663355390211	509266576.156
6.0	0.00795238057685	523278588.795
7.0	0.00926860344599	536519941.19
8.0	0.0105822327709	549282937.789
9.0	0.0118932787522	561714896.088
10.0	0.0132017515308	573903170.076
