6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	7.4452080542e-07
1.0	0.00133200177512	314102650.12
2.0	0.00266134751302	442634890.896
3.0	0.00398804778503	474902512.549
4.0	0.00531211309945	496581917.484
5.0	0.00663355390211	515004122.453
6.0	0.00795238057685	531824150.971
7.0	0.00926860344599	547675996.194
8.0	0.0105822327709	562877887.892
9.0	0.0118932787522	577603515.866
10.0	0.0132017515308	591958712.788
