6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.66264051507e-06
1.0	0.00133200177512	304561694.189
2.0	0.00266134751302	434572073.829
3.0	0.00398804778503	463680341.349
4.0	0.00531211309945	481580492.713
5.0	0.00663355390211	496331081.642
6.0	0.00795238057685	509664221.605
7.0	0.00926860344599	522226756.554
8.0	0.0105822327709	534322731.017
9.0	0.0118932787522	546096475.176
10.0	0.0132017515308	557640883.961
