6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.74256186134e-06
1.0	0.00133200177512	314916503.619
2.0	0.00266134751303	443512780.818
3.0	0.00398804778503	473953608.533
4.0	0.00531211309945	493656998.214
5.0	0.00663355390211	510305431.286
6.0	0.00795238057685	525546736.541
7.0	0.00926860344599	539965456.285
8.0	0.0105822327709	553840375.457
9.0	0.0118932787522	567320996.713
10.0	0.0132017515308	580500480.481
