6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.32614143603e-06
1.0	0.00133200177512	311668757.649
2.0	0.00266134751302	443092225.797
3.0	0.00398804778503	473970356.644
4.0	0.00531211309945	493877109.334
5.0	0.00663355390211	510627535.073
6.0	0.00795238057685	525919641.684
7.0	0.00926860344599	540377451.523
8.0	0.0105822327709	554293806.556
9.0	0.0118932787522	567818849.603
10.0	0.0132017515308	581047754.348
