6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.02181827722e-06
1.0	0.00133200177512	327764862.02
2.0	0.00266134751302	451379709.172
3.0	0.00398804778503	479271849.954
4.0	0.00531211309945	497957789.163
5.0	0.00663355390211	513754199.862
6.0	0.00795238057685	528144915.586
7.0	0.00926860344599	541749359.996
8.0	0.0105822327709	554847749.573
9.0	0.0118932787522	567587566.616
10.0	0.0132017515308	580064332.933
