6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.13070992978e-06
1.0	0.00133200177512	299875886.334
2.0	0.00266134751302	432027724.349
3.0	0.00398804778503	462850027.507
4.0	0.00531211309945	482450695.707
5.0	0.00663355390211	498830473.889
6.0	0.00795238057685	513711824.749
7.0	0.00926860344599	527741178.193
8.0	0.0105822327709	541215316.985
9.0	0.0118932787522	554303499.895
10.0	0.0132017515308	567103380.304
