6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.77321372675e-07
1.0	0.00133200177512	318091124.42
2.0	0.00266134751302	446579767.167
3.0	0.00398804778503	480057240.737
4.0	0.00531211309945	503060530.368
5.0	0.00663355390211	522740487.613
6.0	0.00795238057685	540749542.332
7.0	0.00926860344599	557723118.787
8.0	0.0105822327709	573979365.89
9.0	0.0118932787522	589700186.872
10.0	0.0132017515308	604999735.927
