5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	5.73361842471e-06	-7.76783698265e-07	9.98168115448e-07	-7.76783698265e-07	5.91259795064e-06	-1.79645733899e-06	9.98168115448e-07	-1.79645733899e-06	4.65089552375e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.73361842471e-06	-7.76783698265e-07	9.98168115448e-07	-7.76783698265e-07	5.91259795064e-06	-1.79645733899e-06	9.98168115448e-07	-1.79645733899e-06	4.65089552375e-06	0.0	3.9848566093e-06
1	nan	nan	1	1	32.0	32.0	32.0	1.002	-4.46543113929e-21	1.27080088379e-18	1.81979734762e-22	1.0	1.16465582681e-19	1.19508898093e-21	-9.29114467179e-21	1.0	485641321.189	-673556.8032	2581105.39246	-672214.32929	173683462.024	-10553722.4907	2575951.56394	-10553721.4601	152725981.455	0.001998002662673058	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	485641321.18899995	-672212.3784431136	2575953.4854890215	-672214.32929	173336788.44710577	-10532657.176347306	2575951.5639399993	-10532656.14780439	152421139.1766467	0.00133200177512	323817402.873
2	nan	nan	1	1	32.0	32.0	32.0	1.004	2.01013677644e-20	-1.01760999727e-18	-3.51303606151e-21	1.0	5.00374167038e-18	-1.63827256219e-20	-2.19092485414e-20	1.0	839524458.42	-292534.081611	7579540.70967	-291368.424439	403715715.203	-11337741.6116	7549344.05845	-11337742.3686	381285567.407	0.003992021269537457	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	839524458.42	-291368.60718227085	7549343.336324701	-291368.424439	402107286.05876493	-11292571.32629482	7549344.05845	-11292572.080278883	379766501.4013944	0.00266134751303	449620879.379
3	nan	nan	1	1	32.0	32.0	32.0	1.006	1.41795300604e-19	6.07287798878e-18	8.77307757674e-21	1.0	7.60267698057e-18	-3.48032106829e-20	5.83837776519e-20	1.0	1126612662.04	1765316.7915	8306744.91298	1754785.9555	665767729.589	-11068169.6263	8257200.47208	-11068170.4559	643537481.754	0.005982071677547469	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1126612662.04	1754788.0631212725	8257201.70276342	1754785.9555000002	661796947.9015905	-11002156.686182903	8257200.4720800035	-11002157.510834984	639699286.0377734	0.00398804778503	476854505.666
4	nan	nan	1	1	32.0	32.0	32.0	1.008	-2.51752419431e-20	3.7820145172e-18	3.75395241492e-21	1.0	-2.20872195521e-18	1.93367116664e-19	-9.24726403276e-20	1.0	1406322758.31	3333896.53265	8277577.70592	3307432.44132	932143452.356	-11597522.0798	8211883.95851	-11597521.8186	909037968.534	0.007968169649176881	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1406322758.31	3307437.036359127	8211882.644761905	3307432.44132	924745488.4484127	-11505478.253769843	8211883.958510004	-11505477.99464286	901823381.4821429	0.00531211309945	494078036.411
5	nan	nan	1	1	32.0	32.0	32.0	1.01	-9.52002166987e-20	-2.99885562967e-18	-2.11791324038e-20	1.0	1.30187226914e-18	-4.66695301602e-21	3.29484649544e-20	1.0	1683690730.34	4422675.68361	8028518.17456	4378876.83541	1199906905.16	-12367407.8772	7949029.824	-12367412.5348	1175963350.25	0.009950330853168092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1683690730.34	4378886.815455445	7949027.89560396	4378876.83541	1188026638.7722774	-12244958.294257425	7949029.823999996	-12244962.905742573	1164320148.7623763	0.00663355390211	508617977.81
6	nan	nan	1	1	32.0	32.0	32.0	1.012	-9.84741975632e-20	7.41336966635e-18	-2.96577336825e-20	1.0	6.55930464991e-18	-1.33493715976e-19	-1.23238951127e-19	1.0	1959712493.83	5201510.31057	7708846.33642	5139803.8553	1468494359.77	-13125839.8399	7617433.60261	-13125829.3023	1443900354.37	0.011928570865273812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1959712493.83	5139832.322697628	7617437.09132411	5139803.8553	1451081383.1719368	-12970197.470256917	7617433.60261001	-12970187.057608686	1426779006.2944663	0.00795238057685	521934060.979
7	nan	nan	1	1	32.0	32.0	32.0	1.014	2.79570503431e-20	2.50397663023e-18	-3.69435405178e-20	1.0	-1.10389994849e-17	2.79406308079e-19	1.24045245429e-19	1.0	2234743103.54	5762602.60018	7359991.46325	5683060.37668	1737748037.89	-13813826.4397	7258365.44129	-13813833.4112	1712659873.47	0.013902905168991434	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	2234743103.5400004	5683040.039625247	7258374.224112427	5683060.37668	1713755461.4299805	-13623102.997731756	7258365.441290005	-13623109.872978322	1689013681.923077	0.00926860344599	534548548.137
8	nan	nan	1	1	32.0	32.0	32.0	1.016	-3.03409848684e-20	-9.18061292093e-19	-1.06358883162e-20	1.0	5.56066769435e-18	4.60716440135e-19	1.14152578894e-19	1.0	2508954023.94	6160396.97106	7006153.97632	6063391.89466	2007607421.16	-14432243.1354	6895805.25924	-14432236.6327	1982132762.68	0.015873349156290163	0.0	0.0	0.0	-4.440892098500627e-16	0.0	0.0	0.0	-2.2204460492503136e-16	2508954023.94	6063382.845531496	6895820.842834647	6063391.89466	1975991556.2598426	-14204963.71594488	6895805.259239999	-14204957.315649595	1950918073.5039372	0.0105822327709	546716736.673
9	nan	nan	1	1	32.0	32.0	32.0	1.018	-8.26485780838e-20	1.24716998805e-18	1.5153948822e-20	1.0	7.24382866005e-18	-1.03481121811e-19	-2.02842056991e-19	1.0	2782451963.88	6454906.65095	6668940.46321	6340714.25958	2278043016.59	-15008883.73	6550920.01048	-15008879.5068	2252247190.85	0.017839918128331016	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	2782451963.88	6340772.741601178	6551022.066021611	6340714.25958	2237763277.5933204	-14743500.717092339	6550920.0104800025	-14743496.568565799	2212423566.650295	0.0118932787522	558597881.118
