6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	4.39901329864e-06
1.0	0.00133200177512	321090136.907
2.0	0.00266134751303	457656854.023
3.0	0.00398804778503	486403422.184
4.0	0.00531211309945	503753140.422
5.0	0.00663355390211	518225601.472
6.0	0.00795238057685	531490570.784
7.0	0.00926860344599	544113228.327
8.0	0.0105822327709	556339386.794
9.0	0.0118932787522	568299735.16
10.0	0.0132017515308	580064759.451
