6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	6.72669523198e-07
1.0	0.00133200177512	313600684.51
2.0	0.00266134751302	443873218.263
3.0	0.00398804778503	477570195.915
4.0	0.00531211309945	500505441.585
5.0	0.00663355390211	520079110.859
6.0	0.00795238057685	537977534.037
7.0	0.00926860344599	554847053.275
8.0	0.0105822327709	571005469.272
9.0	0.0118932787522	586629784.681
10.0	0.0132017515308	601838628.55
