6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.13922378811e-06
1.0	0.00133200177512	314313505.376
2.0	0.00266134751302	443725434.597
3.0	0.00398804778503	475843690.205
4.0	0.00531211309945	497398478.807
5.0	0.00663355390211	515751646.094
6.0	0.00795238057685	532549851.051
7.0	0.00926860344599	548407521.827
8.0	0.0105822327709	563629630.438
9.0	0.0118932787522	578381346.072
10.0	0.0132017515308	592766195.457
