6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.97737793997e-06
1.0	0.00133200177512	329109908.458
2.0	0.00266134751302	451646780.35
3.0	0.00398804778503	480067679.221
4.0	0.00531211309945	498620127.626
5.0	0.00663355390211	514307807.797
6.0	0.00795238057685	528684017.839
7.0	0.00926860344599	542319434.244
8.0	0.0105822327709	555480486.421
9.0	0.0118932787522	568305439.91
10.0	0.0132017515308	580877538.712
