5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.26921816378e-07	1.23429276105e-07	-5.63743140623e-07	1.23429276105e-07	4.92653367837e-06	1.97954442588e-07	-5.63743140623e-07	1.97954442588e-07	4.58886017832e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.26921816378e-07	1.23429276105e-07	-5.63743140623e-07	1.23429276105e-07	4.92653367837e-06	1.97954442588e-07	-5.63743140623e-07	1.97954442588e-07	4.58886017832e-06	0.0	4.66155788209e-06
1	nan	nan	1	1	32.0	32.0	32.0	1.002	1.58247922988e-20	-1.37055359239e-18	-5.32083929025e-22	1.0	-8.41450512095e-19	8.70478347741e-22	4.01637546425e-21	1.0	505145734.26	-2770953.91664	4868867.1106	-2765423.15952	143819771.756	-3607431.07742	4859149.14118	-3607430.48044	163074940.139	0.001998002662673058	0.0	0.0	0.0	4.440892098500625e-16	0.0	0.0	0.0	4.440892098500625e-16	505145734.25999993	-2765423.070499002	4859148.812974052	-2765423.1595199998	143532706.34331337	-3600230.6161876246	4859149.141179999	-3600230.0203992017	162749441.256487	0.00133200177512	352586024.705
2	nan	nan	1	1	32.0	32.0	32.0	1.004	3.00101126234e-20	-9.77259713401e-19	-6.34530247889e-21	1.0	4.16556162363e-18	2.49436313715e-21	2.95195945202e-20	1.0	848598711.397	-6188830.28542	4600764.68691	-6164173.95093	376739861.241	-7374819.86381	4582433.94317	-7374820.1908	398644345.59	0.003992021269537457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	848598711.397	-6164173.591055777	4582434.947121514	-6164173.95093	375238905.6185259	-7345438.111364542	4582433.94317	-7345438.437051791	397056121.10557765	0.00266134751302	463202933.231
3	nan	nan	1	1	32.0	32.0	32.0	1.006	-3.58599339154e-20	-2.21126760354e-18	1.146472329e-20	1.0	7.9504232965e-18	-2.03858661964e-21	-2.91945125394e-20	1.0	1134251747.75	-8132084.64022	3384285.08938	-8083582.45809	639123225.463	-8103398.323	3364102.12243	-8103399.06795	661772698.526	0.005982071677547469	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1134251747.75	-8083583.14137177	3364100.4864612324	-8083582.458090001	635311357.3190856	-8055067.915506958	3364102.1224299986	-8055068.656013912	657825744.0616302	0.00398804778503	488507636.32
4	nan	nan	1	1	32.0	32.0	32.0	1.008	-2.35415602333e-20	-3.09098741988e-18	1.95570312226e-20	1.0	7.75933464883e-19	-4.36068939423e-21	6.03825303551e-20	1.0	1414184622.83	-9654824.66927	2431339.12251	-9578198.67215	904334756.975	-8393112.63611	2412046.81609	-8393113.04283	928135330.447	0.007968169649176881	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-4.440892098500627e-16	1414184622.83	-9578199.076656746	2412042.7802678575	-9578198.67215	897157496.9990079	-8326500.631061508	2412046.816089997	-8326501.034553572	920769177.030754	0.00531211309945	506129778.442
5	nan	nan	1	1	32.0	32.0	32.0	1.01	3.03211325337e-20	-4.683303585e-18	2.1074080466e-20	1.0	6.99136362452e-19	-5.95363245885e-21	-3.61262860726e-20	1.0	1691965939.66	-10886346.9895	1719135.68571	-10778565.0414	1170792504.35	-8632683.93285	1702119.5408	-8632686.09949	1195896979.23	0.009950330853168092	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1691965939.66	-10778561.375742573	1702114.540306931	-10778565.0414	1159200499.3564355	-8547211.814702969	1702119.5407999945	-8547213.959891088	1184056415.079208	0.00663355390211	521335637.061
6	nan	nan	1	1	32.0	32.0	32.0	1.012	5.65460666741e-20	3.48612953055e-18	-7.90387618907e-20	1.0	3.20034524636e-18	-3.70411478301e-21	5.68107644701e-20	1.0	1968413522.3	-11916077.826	1150422.33289	-11774780.2054	1438197595.35	-8855272.47727	1136783.74745	-8855273.68415	1464538769.44	0.011928570865273812	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1968413522.3	-11774780.460474307	1136780.9613537549	-11774780.2054	1421143868.9229248	-8750269.24631423	1136783.747450005	-8750270.438883392	1447172697.0750988	0.00795238057685	535337557.516
7	nan	nan	1	1	32.0	32.0	32.0	1.014	-2.4325727454e-20	-6.22747473654e-18	-1.06092531005e-19	1.0	1.28546282558e-17	4.90145871968e-20	-9.06192904664e-20	1.0	2243857935.31	-12821608.2152	683023.448056	-12644579.7701	1706398084.61	-9042764.07164	673600.767194	-9042755.41193	1733886293.29	0.013902905168991434	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	0.0	2243857935.31	-12644584.038658777	673593.1440394479	-12644579.770100001	1682838347.7416174	-8917913.285641026	673600.7671939894	-8917904.745493075	1709947034.8027613	0.00926860344599	548624606.604
8	nan	nan	1	1	32.0	32.0	32.0	1.016	7.68483876286e-20	1.10501920658e-18	-8.19338940346e-20	1.0	2.16062884721e-19	9.28460606754e-20	-2.15672455472e-19	1.0	2518456110.73	-13635837.6757	302578.900245	-13421084.931	1975309629.75	-9195210.12798	297813.827331	-9195199.46367	2003872950.23	0.015873349156290163	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2518456110.73	-13421100.074507874	297813.8781938979	-13421084.931	1944202391.4862206	-9050403.669271654	297813.82733100216	-9050393.172903543	1972315895.8956695	0.0105822327709	561426567.873
9	nan	nan	1	1	32.0	32.0	32.0	1.018	5.67776772456e-21	2.14624773324e-17	-2.86204491943e-20	1.0	1.60491236809e-18	1.95879264185e-19	2.7247991122e-19	1.0	2792298884.34	-14390226.4538	-9180.08233999	-14135787.1802	2244879747.88	-9323681.71866	-9015.60300675	-9323629.69856	2274461903.25	0.017839918128331016	0.0	0.0	0.0	4.440892098500625e-16	0.0	0.0	0.0	4.440892098500625e-16	2792298884.34	-14135782.371119844	-9017.762612956243	-14135787.1802	2205186392.80943	-9158822.906345777	-9015.603006702046	-9158771.806051075	2234245484.528487	0.0118932787522	573877743.92
10	nan	nan	1	1	32.0	32.0	32.0	1.02	9.66610176605e-20	1.43145399984e-17	3.25594832713e-20	1.0	-1.88039196708e-17	1.08741163326e-19	1.3873804106e-19	1.0	3065445163.04	-15104174.7088	-270184.911561	-14807960.2859	2515077820.33	-9440581.98911	-264915.343552	-9440506.20649	2545628558.33	0.01980262729617973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3065445163.0399995	-14808014.420392156	-264887.16819705843	-14807960.285899999	2465762568.95098	-9255472.538343137	-264915.3435519643	-9255398.24165691	2495714272.872549	0.0132017515308	586062993.163
