6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	6.42628019647e-07
1.0	0.00133200177512	309707971.592
2.0	0.00266134751303	439247383.565
3.0	0.00398804778503	470522461.845
4.0	0.00531211309945	490954157.559
5.0	0.00663355390211	508217444.328
6.0	0.00795238057685	523982389.48
7.0	0.00926860344599	538867202.33
8.0	0.0105822327709	553172024.241
9.0	0.0118932787522	567051701.251
10.0	0.0132017515308	580615170.674
