6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.41266527901e-06
1.0	0.00133200177512	331126775.214
2.0	0.00266134751302	454072394.205
3.0	0.00398804778503	481982571.117
4.0	0.00531211309945	500503844.816
5.0	0.00663355390211	516077645.982
6.0	0.00795238057685	530283286.302
7.0	0.00926860344599	543728234.92
8.0	0.0105822327709	556689660.5
9.0	0.0118932787522	569300843.188
10.0	0.0132017515308	581662027.541
