6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.67656874879e-06
1.0	0.00133200177512	314867330.755
2.0	0.00266134751302	438873728.037
3.0	0.00398804778503	466475808.632
4.0	0.00531211309945	483763499.837
5.0	0.00663355390211	498299656.529
6.0	0.00795238057685	511588781.623
7.0	0.00926860344599	524168090.446
8.0	0.0105822327709	536287805.065
9.0	0.0118932787522	548087396.597
10.0	0.0132017515308	559647091.972
