2	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p
158	nan	nan	1	1	32.0	32.0	32.0	1.0042	-1.3313471959e-21	-2.31552172564e-18	-8.13066843351e-20	1.0	3.32937715011e-19	1.64873639694e-20	-5.35351292444e-20	1.0	518860481.29	7867236.88863	-4594329.8764	7834332.69813	385690544.229	-10833580.7634	-4575114.39376	-10833580.7671	421551312.769
159	nan	nan	1	1	32.0	32.0	32.0	1.0041	1.61833750943e-20	-4.73313573683e-18	-2.62952444924e-20	1.0	-7.48486784978e-19	8.22548401123e-21	-1.26790244292e-19	1.0	502473844.452	7922484.41322	-4509356.6294	7890134.87004	378172615.702	-10763921.4711	-4490943.76016	-10763921.4734	413856590.657
160	nan	nan	1	1	32.0	32.0	32.0	1.004	2.07800177583e-20	-3.88470154562e-18	-8.93826554506e-20	1.0	-2.25873329504e-18	-2.52455522951e-21	7.95350702582e-20	1.0	486092158.079	7977700.43336	-4424401.17214	7945916.77968	370655431.097	-10694263.0295	-4406774.0778	-10694263.0308	406162619.735
161	nan	nan	1	1	32.0	32.0	32.0	1.0039	-1.9143027326e-20	-9.89160774464e-19	-2.62046682154e-20	1.0	-3.46607536378e-18	-1.33407689193e-20	3.79345028917e-21	1.0	469715427.326	8032882.25285	-4339461.72739	8001675.73639	363138987.814	-10624604.5224	-4322603.57898	-10624604.5222	398469396.652
162	nan	nan	1	1	32.0	32.0	32.0	1.0038	4.90385754346e-20	-5.52827633554e-18	4.01896040367e-20	1.0	3.95927601375e-18	-1.45947747279e-20	2.51181664808e-20	1.0	453343659.158	8088026.74879	-4254536.5021	8057408.62119	355623282.302	-10554944.8932	-4238430.47424	-10554944.8924	390776917.079
163	nan	nan	1	1	32.0	32.0	32.0	1.0037	2.89248516598e-20	-1.4127450769e-18	-2.30568323943e-20	1.0	1.45194682049e-18	2.49113713276e-20	-6.17589588944e-20	1.0	436976863.517	8143130.18586	-4169623.27669	8113111.70638	348108309.388	-10485282.5251	-4154252.55506	-10485282.5232	383085175.215
164	nan	nan	1	1	32.0	32.0	32.0	1.0036	3.98122028822e-20	3.42936508819e-18	-2.73035776592e-20	1.0	-4.19416635639e-18	2.06563542567e-20	6.95476915422e-20	1.0	420615055.307	8198188.15994	-4084719.64474	8168780.59341	340594061.174	-10415615.0677	-4070067.41857	-10415615.0661	375394162.773
165	nan	nan	1	1	32.0	32.0	32.0	1.0035	-4.97487099905e-20	-1.89651504071e-18	-2.50813569435e-20	1.0	1.24987073275e-18	1.72880748024e-20	1.20047067939e-19	1.0	404258258.931	8253194.9716	-3999822.24794	8224409.59427	333080524.508	-10345937.964	-3985871.72135	-10345937.9625	367703866.836
166	nan	nan	1	1	32.0	32.0	32.0	1.0034	-1.6931146368e-20	1.98174938539e-18	2.83102564646e-21	1.0	-4.05050659069e-18	1.67322094307e-20	-4.22242615484e-20	1.0	387906514.501	8308142.78657	-3914927.09583	8279990.88684	325567677.948	-10276243.9034	-3901661.47871	-10276243.9049	360014266.361
167	nan	nan	1	1	32.0	32.0	32.0	1.0033	-2.71654384969e-20	2.77071921672e-18	1.16287118464e-20	1.0	2.81706118336e-18	1.10412068164e-20	2.31097719535e-20	1.0	371559890.341	8363020.09012	-3830028.60483	8335512.98101	318055485.065	-10206519.8552	-3817431.12713	-10206519.8615	352325325.868
168	nan	nan	1	1	32.0	32.0	32.0	1.0032	-2.68341526615e-20	-4.1622007888e-18	2.32276451908e-20	1.0	-5.00188340913e-18	4.68184226705e-21	-3.92861160126e-20	1.0	355218502.164	8417809.36942	-3745119.89821	8390958.39891	310543885.142	-10136744.6272	-3733173.7987	-10136744.6453	344636984.638
169	nan	nan	1	1	32.0	32.0	32.0	1.0031	-2.64139449103e-20	5.98548387552e-18	1.74642642728e-20	1.0	-1.55216140606e-18	-8.93355061557e-22	1.16417399411e-20	1.0	338882544.115	8472483.086	-3660191.58566	8446299.66922	303032778.662	-10066882.983	-3648880.13304	-10066883.0201	336949138.735
170	nan	nan	1	1	32.0	32.0	32.0	1.003	-2.67597064064e-20	4.55260853123e-18	1.19953596529e-20	1.0	2.13099841049e-18	-1.59811294345e-20	-6.20501264701e-20	1.0	322552335.321	8526997.70601	-3575231.95375	8501493.35798	295522006.662	-9996879.81332	-3564538.43433	-9996879.88668	329261612.731
171	nan	nan	1	1	32.0	32.0	32.0	1.0029	-1.56502571895e-20	-5.47605642347e-18	2.31817366668e-21	1.0	6.61843751716e-20	-1.89556709173e-20	1.18055217024e-20	1.0	306228394.328	8581284.23487	-3490224.36903	8556470.63341	288011317.838	-9926648.51616	-3480132.1182	-9926648.64754	321574114.496
172	nan	nan	1	1	32.0	32.0	32.0	1.0028	4.9618429044e-21	1.00667053367e-18	4.27910870631e-20	1.0	-1.96009296977e-18	-1.04092408284e-20	1.64317774322e-19	1.0	289911547.039	8635235.05286	-3405145.7125	8611124.1053	280500320.921	-9856059.76802	-3395638.09574	-9856059.99808	313886169.236
173	nan	nan	1	1	32.0	32.0	32.0	1.0027	5.54231689926e-20	-9.18919078388e-18	7.99226043752e-20	1.0	-3.99388359622e-18	-9.15192629729e-21	2.17995178632e-20	1.0	273603087.191	8688685.25202	-3319958.72849	8665289.21546	272988412.265	-9784922.33105	-3311019.20413	-9784922.70737	306197023.021
174	nan	nan	1	1	32.0	32.0	32.0	1.0026	3.48487056166e-20	-2.52840989117e-19	-8.8959138977e-21	1.0	2.29683240688e-19	2.42529355601e-21	-5.09443995659e-20	1.0	257304986.404	8741389.6171	-3234604.63874	8718721.22117	265474679.634	-9712970.11051	-3226216.75053	-9712970.7083	298505517.222
175	nan	nan	1	1	32.0	32.0	32.0	1.0025	2.56049622713e-20	3.99042184535e-18	-4.66136954689e-20	1.0	8.3028253985e-20	2.41636000539e-20	1.95525644473e-19	1.0	241020158.752	8792996.91146	-3148983.51456	8771069.54301	257957775.202	-9639846.19486	-3141131.03505	-9639847.0933	290809935.748
176	nan	nan	1	1	32.0	32.0	32.0	1.0024	8.89384594617e-21	-1.08418728323e-18	4.35010148239e-20	1.0	2.62709667415e-18	2.95865961498e-20	-2.83474795922e-20	1.0	224752726.642	8843030.64058	-3062932.95069	8821858.46733	250435778.09	-9565118.48261	-3055599.90942	-9565119.79534	283107859.788
177	nan	nan	1	1	32.0	32.0	32.0	1.0023	-3.93597350871e-20	9.19654441953e-19	-1.02909540008e-20	1.0	5.07347506397e-18	3.35305933104e-20	1.10546071423e-19	1.0	208508240.877	8890887.24608	-2976185.0898	8870485.34749	242906058.215	-9488316.71986	-2969356.06258	-9488318.54032	275396068.474
178	nan	nan	1	1	32.0	32.0	32.0	1.0022	3.15829965582e-20	3.45549406938e-18	-3.9000325111e-20	1.0	-6.63904258622e-19	2.36606742415e-20	3.52147330376e-20	1.0	192293712.192	8935866.81978	-2888327.65048	8916251.10156	235365207.491	-9409046.01285	-2881987.82552	-9409048.44603	267670568.929
179	nan	nan	1	1	32.0	32.0	32.0	1.0021	1.17058464385e-20	8.20794778224e-19	-7.17899713877e-20	1.0	-2.79010502156e-18	7.97732982746e-21	-5.0724369523e-20	1.0	176117418.35	8977233.12462	-2798751.2997	8958420.18665	227809063.533	-9327108.93359	-2792886.91748	-9327111.98475	259926770.911
180	nan	nan	1	1	32.0	32.0	32.0	1.002	-5.01498925876e-20	-3.76997986647e-18	-3.92257318279e-20	1.0	-7.26228595465e-18	-6.42553899831e-21	-3.31782143695e-20	1.0	159988397.907	9014286.34184	-2706651.45598	8996293.04499	220232905.829	-9242655.94626	-2701249.7134	-9242659.57995	252159819.421
181	nan	nan	1	1	32.0	32.0	32.0	1.0019	-4.74938156407e-20	-4.7201241858e-18	-6.79828726184e-21	1.0	2.56994097536e-18	-1.46013921728e-20	-1.05382810039e-20	1.0	143915791.779	9046414.63865	-2611063.74981	9029257.80973	212631785.145	-9156195.95384	-2606113.10157	-9156199.9691	244364957.94
182	nan	nan	1	1	32.0	32.0	32.0	1.0018	-2.83069477422e-20	4.71210053386e-19	2.06327796092e-20	1.0	-8.77708940271e-19	-2.80182617084e-20	-1.17128774738e-21	1.0	127907998.075	9073118.22502	-2511014.93487	9056814.14244	205001035.003	-9068558.75077	-2506504.37565	-9068562.95574	236537906.838
183	nan	nan	1	1	32.0	32.0	32.0	1.0017	3.25338406723e-20	3.12263328217e-18	-7.47411450181e-20	1.0	7.8111492424e-19	2.30684129229e-20	7.71908404022e-20	1.0	111975934.473	9093528.95827	-2405611.31563	9078094.83527	197334942.446	-8980812.57631	-2401527.75238	-8980814.07628	228673008.972
184	nan	nan	1	1	32.0	32.0	32.0	1.0016	-2.59035744724e-20	-4.08600587385e-18	6.91454749694e-20	1.0	1.55130279259e-19	2.74359265572e-20	7.90205639172e-20	1.0	96117325.0327	9108286.88015	-2294438.26516	9093735.13958	189634138.064	-8893371.23209	-2290773.50406	-8893373.70158	220771311.784
185	nan	nan	1	1	32.0	32.0	32.0	1.0015	-1.36385539398e-20	-1.70126236584e-19	1.49012554846e-19	1.0	3.49795655895e-19	2.39816203191e-20	2.39452243722e-20	1.0	80338997.9463	9116599.24804	-2177522.89972	9102940.57525	181895744.127	-8807851.10154	-2174259.81443	-8807855.78257	212828898.3
186	nan	nan	1	1	32.0	32.0	32.0	1.0014	2.38641606722e-22	1.40824356001e-18	9.79986721086e-20	1.0	-4.72126486786e-18	1.95148450114e-20	-4.67158522745e-20	1.0	64637237.3049	9118916.64652	-2055720.45098	9106166.19521	174122144.186	-8723968.36944	-2052847.59828	-8723971.64891	204846763.997
187	nan	nan	1	1	32.0	32.0	32.0	1.0013	1.85788901482e-20	-3.12842189209e-18	4.15310841951e-20	1.0	2.61876531102e-18	3.35835328697e-21	9.28179365346e-20	1.0	49016963.7799	9114543.95944	-1929884.29887	9102708.58296	166312037.444	-8642661.98013	-1927377.63004	-8642664.01324	196821404.657
188	nan	nan	1	1	32.0	32.0	32.0	1.0012	1.08770114648e-20	-3.38333414146e-19	4.12460170765e-20	1.0	-9.60872024696e-19	-1.15573675186e-20	5.19419793847e-20	1.0	33469029.5743	9104483.28386	-1801610.88771	9093570.3441	158471067.342	-8563124.08166	-1799452.28606	-8563126.7168	188756121.724
189	nan	nan	1	1	32.0	32.0	32.0	1.0011	9.594467925e-21	1.67540635425e-18	1.99693807579e-20	1.0	3.53127870274e-18	-2.29195204126e-20	-5.29461766483e-20	1.0	17994869.7568	9088434.33623	-1672785.68435	9078445.40239	150599835.489	-8486204.77784	-1670946.51197	-8486209.36729	180649202.145
190	nan	nan	1	1	32.0	32.0	32.0	1.001	2.40180162661e-20	-1.95379233504e-18	-8.88174842971e-21	1.0	1.60190970246e-19	-1.66263303123e-20	5.46369338204e-20	1.0	2588139.33978	9066952.93781	-1544957.9106	9057895.55671	142702317.632	-8410853.88972	-1543415.84403	-8410856.52961	172502821.241
191	nan	nan	1	1	32.0	32.0	32.0	1.0009	-1.25135883067e-20	5.33386407617e-18	-4.92181770251e-20	1.0	2.85701897003e-18	-1.56006263528e-20	-4.29066855537e-20	1.0	-12747657.2256	9039601.87987	-1420304.36209	9031472.21576	134777991.758	-8337572.51821	-1419026.50538	-8337574.59848	164314250.874
192	nan	nan	1	1	32.0	32.0	32.0	1.0008	-2.79587047043e-21	2.04906534364e-18	-2.24726360867e-20	1.0	1.28913947797e-18	-6.54796172897e-21	-2.52769851584e-20	1.0	-28020681.2001	9007178.00802	-1299803.43016	8999979.44438	126831053.913	-8265349.37604	-1298764.83908	-8265350.65295	156087223.887
193	nan	nan	1	1	32.0	32.0	32.0	1.0007	3.04237029297e-20	5.35405886365e-19	-8.20666565229e-22	1.0	-5.90298418994e-19	-2.97785020519e-22	2.18764456602e-20	1.0	-43229268.8407	8969267.91374	-1185449.95929	8962993.96148	118861272.065	-8194469.75547	-1184619.88185	-8194472.18047	147820608.362
194	nan	nan	1	1	32.0	32.0	32.0	1.0006	-3.35008148084e-20	3.09221785104e-18	2.71552021368e-20	1.0	4.86395683225e-18	2.67013901732e-21	-1.78224334781e-20	1.0	-58377937.9093	8926023.74756	-1077688.7192	8920673.65923	110871044.142	-8124076.92953	-1077043.20448	-8124077.97674	139516278.115
195	nan	nan	1	1	32.0	32.0	32.0	1.0005	6.65880393105e-22	3.05306242957e-18	-2.14032983498e-22	1.0	1.31449752683e-19	-1.32812119152e-20	-9.07880353114e-20	1.0	-73464186.0846	8876876.66386	-978155.066103	8872440.04184	102859703.056	-8054205.5671	-977665.79283	-8054206.78258	131172657.655
196	nan	nan	1	1	32.0	32.0	32.0	1.0004	-3.75515182681e-20	3.46858999284e-18	-3.27811676755e-20	1.0	1.09795239581e-18	-2.42529355601e-20	-3.62892406533e-20	1.0	-88494659.9589	8822355.03996	-886143.213013	8818829.98768	94829917.8129	-7984194.93059	-885789.140302	-7984195.27699	122793483.019
197	nan	nan	1	1	32.0	32.0	32.0	1.0003	-1.17261123636e-20	-2.78224349702e-18	-9.34352200667e-21	1.0	-3.75175707757e-18	-2.21585142491e-20	4.03498702803e-21	1.0	-103468482.051	8761819.05412	-802644.359272	8759192.71162	86781352.4635	-7914099.53455	-802402.70652	-7914100.12443	114378562.714
198	nan	nan	1	1	32.0	32.0	32.0	1.0002	4.24294023403e-20	-3.48542477267e-19	-5.86502073573e-21	1.0	-3.54029497142e-18	-2.16191924897e-20	-6.41478565035e-21	1.0	-118391196.844	8695675.28378	-726880.371952	8693939.36529	78716323.4201	-7843271.65305	-726735.806316	-7843271.80391	105930908.024
199	nan	nan	1	1	32.0	32.0	32.0	1.0001	1.0684278382e-20	-4.95776159526e-18	-1.53843186226e-20	1.0	-1.75433840984e-18	-5.85643873688e-21	7.04625532997e-20	1.0	-133261637.066	8623177.92271	-659618.36437	8622315.77869	70634286.6516	-7771653.85153	-659552.121821	-7771654.40393	97450289.1524
200	nan	nan	1	1	32.0	32.0	32.0	1.0	3.52833890284e-21	2.67846707173e-18	-8.10140691934e-21	1.0	-2.91430867208e-18	1.69208066104e-20	-1.2350633726e-20	1.0	-148086841.429	8545138.31183	-599341.885091	8545140.00514	62537575.7651	-7698829.72171	-599341.927371	-7698829.89181	88941210.4807
201	nan	nan	1	1	32.0	32.0	32.0	0.9999	2.37256079196e-20	5.75025687036e-18	-8.57248627819e-21	1.0	-6.97892282811e-20	3.10556689177e-20	-4.08577591764e-20	1.0	-162866527.4	8460701.49232	-546464.708768	8461548.6089	54425868.717	-7624745.66858	-546518.148373	-7624745.56639	80404109.9365
202	nan	nan	1	1	32.0	32.0	32.0	0.9998	3.80503081774e-21	4.67090363063e-18	-2.57790837902e-21	1.0	-8.31949308784e-20	-3.24254800121e-21	-4.10579368847e-20	1.0	-177605812.333	8370426.83537	-500070.381965	8372102.51081	46301127.3718	-7548603.36742	-500171.167598	-7548603.22961	71841917.9183
203	nan	nan	1	1	32.0	32.0	32.0	0.9997	-1.80213704154e-20	-8.50083589353e-19	4.44299386518e-22	1.0	5.98329929152e-19	-4.09884537132e-20	2.89513214394e-20	1.0	-192304987.019	8273427.00428	-460154.565465	8275910.76741	38163217.7246	-7470327.5701	-460292.015964	-7470326.21665	63255446.2038
204	nan	nan	1	1	32.0	32.0	32.0	0.9996	-8.28504101533e-21	-3.46201556133e-19	-5.50236407567e-20	1.0	9.6317324116e-19	5.07988157781e-20	4.2434365424e-20	1.0	-206966211.842	8169720.79887	-426267.418861	8172990.05926	30013297.2988	-7388882.75402	-426439.927785	-7388881.56398	54645444.1921
205	nan	nan	1	1	32.0	32.0	32.0	0.9995	-3.66201128983e-20	-6.36128195397e-18	1.87226127797e-20	1.0	3.73401736216e-20	-4.29472174038e-20	1.52854705394e-20	1.0	-221590500.672	8058495.04023	-398249.715594	8062526.21615	21851675.275	-7304030.99434	-398449.828461	-7304029.17773	46012898.9478
206	nan	nan	1	1	32.0	32.0	32.0	0.9994	1.69150163461e-20	4.22338899307e-18	1.56814832576e-20	1.0	-1.93258301055e-18	-3.74878253609e-21	-4.08767843305e-20	1.0	-236178626.142	7939466.66424	-375797.915999	7944231.63782	13679179.9841	-7214672.06024	-376026.321586	-7214670.71734	37357539.5383
207	nan	nan	1	1	32.0	32.0	32.0	0.9993	9.88460152486e-20	-2.7418952811e-18	1.57662692704e-20	1.0	-4.43529281367e-19	-1.87869260723e-20	1.16301594125e-21	1.0	-250732019.224	7812085.27371	-358605.877166	7817556.07047	5496444.75995	-7120518.37048	-358859.257255	-7120516.93255	28680334.6661
208	nan	nan	1	1	32.0	32.0	32.0	0.9992	3.79675901162e-22	1.94229121581e-18	8.79003477929e-21	1.0	1.9446594339e-18	-3.26802516407e-20	-4.34881935244e-20	1.0	-265250948.911	7676033.31645	-346398.53498	7682176.36313	-2695925.66378	-7020645.9105	-346679.076782	-7020644.97173	19980811.3373
209	nan	nan	1	1	32.0	32.0	32.0	0.9991	3.06751658359e-20	5.11154605166e-18	2.23051320126e-20	1.0	2.18123805217e-19	2.0371804126e-20	1.34036346458e-20	1.0	-279736912.993	7531123.84702	-338781.476321	7537905.62108	-10897247.9185	-6914888.25038	-339089.379921	-6914887.47607	11259891.4406
210	nan	nan	1	1	32.0	32.0	32.0	0.999	-2.97909097611e-21	-4.79166538262e-18	3.69319599893e-20	1.0	-1.67984665978e-19	1.67189745409e-20	-1.02214708293e-20	1.0	-294190282.558	7377279.7597	-335420.845398	7384661.36949	-19107064.7901	-6802634.1897	-335759.629477	-6802633.78139	2517414.6879
211	nan	nan	1	1	32.0	32.0	32.0	0.9989	-8.93892728955e-21	-5.46142028971e-18	-9.1496515506e-21	1.0	2.52333927401e-19	-3.55025918908e-21	5.97365022967e-20	1.0	-308612485.443	7214675.48343	-335858.808297	7222617.8449	-27324814.8218	-6683901.45935	-336231.153141	-6683901.30298	-6245673.05516
212	nan	nan	1	1	32.0	32.0	32.0	0.9988	-1.04150310927e-20	-7.33332008975e-19	-1.90439724477e-20	1.0	-1.66876409393e-18	-1.31720240743e-20	-1.16839261523e-20	1.0	-323004119.067	7043548.06606	-339669.956934	7052007.67225	-35550177.7251	-6558386.56225	-340080.355104	-6558386.65673	-15029127.8444
213	nan	nan	1	1	32.0	32.0	32.0	0.9987	1.93154944837e-20	1.0132400021e-18	3.2831832488e-20	1.0	-9.87107712184e-20	-1.58223107569e-20	2.43621234009e-20	1.0	-337366456.221	6864331.81084	-346329.828442	6873264.87681	-43782770.0863	-6426246.94955	-346782.368438	-6426247.3143	-23831997.8744
214	nan	nan	1	1	32.0	32.0	32.0	0.9986	-3.05701138981e-20	2.2501463331e-18	1.87844445305e-20	1.0	-7.45291799862e-19	2.31610571515e-23	4.00355416476e-22	1.0	-351700165.398	6677475.78819	-355318.432746	6686835.19465	-52022409.6282	-6287398.13284	-355817.886	-6287398.69923	-32653810.8613
215	nan	nan	1	1	32.0	32.0	32.0	0.9985	4.42901451282e-20	1.368957444e-18	4.91634797071e-21	1.0	-4.81781008024e-19	2.08383339914e-20	-3.38747004453e-20	1.0	-366006264.255	6483526.30571	-366040.470776	6493264.68733	-60268880.0734	-6142063.75941	-366591.151319	-6142064.59775	-41493721.5759
216	nan	nan	1	1	32.0	32.0	32.0	0.9984	-6.72870069281e-21	4.13329744384e-18	-8.97739118804e-21	1.0	-7.92730194401e-19	2.41702174988e-20	4.92437162265e-20	1.0	-380285301.704	6283002.85352	-377887.126153	6293070.42829	-68522120.2278	-5990272.64606	-378493.093078	-5990273.67353	-50351255.1484
217	nan	nan	1	1	32.0	32.0	32.0	0.9983	-1.51183800556e-20	-7.21979782249e-19	2.42157124325e-21	1.0	-2.46190456992e-19	1.82476043129e-20	-1.83055069558e-20	1.0	-394537957.661	6076446.77426	-390189.123477	6086793.58649	-76782059.2472	-5832234.28296	-390853.599775	-5832235.56537	-59225781.5928
218	nan	nan	1	1	32.0	32.0	32.0	0.9982	-1.63641140581e-20	1.05824524486e-19	1.30587003304e-20	1.0	-3.51940948813e-19	8.07990022342e-21	3.42287337474e-21	1.0	-408764537.13	5864358.6261	-402252.938133	5874932.99665	-85048756.4351	-5667981.44821	-402978.030928	-5667982.89753	-68116960.9639
219	nan	nan	1	1	32.0	32.0	32.0	0.9981	-3.85557155317e-20	2.69846333586e-18	1.46946567869e-20	1.0	-4.78432580904e-19	-3.9737756627e-21	1.98523347013e-22	1.0	-422965363.26	5647230.69431	-413337.092111	5657980.85649	-93322288.0403	-5497629.12421	-414123.500556	-5497630.77304	-77024398.6518
220	nan	nan	1	1	32.0	32.0	32.0	0.998	1.60175253815e-20	-4.83875842925e-19	-3.85135293205e-21	1.0	7.41483460322e-19	2.13081725794e-21	8.44849190437e-20	1.0	-437140484.253	5425525.96506	-422685.805038	5436398.96833	-101602839.527	-5321132.75657	-423532.300615	-5321134.51547	-85947901.7203
221	nan	nan	1	1	32.0	32.0	32.0	0.9979	1.95537225001e-20	7.97957148692e-19	-7.58938212017e-22	1.0	8.71815278406e-20	8.11960489282e-21	-1.89771776132e-20	1.0	-451289951.265	5199699.34805	-429530.403511	5210642.28743	-109890608.071	-5138483.63297	-430433.749041	-5138485.50372	-94887248.2834
222	nan	nan	1	1	32.0	32.0	32.0	0.9978	1.91711514668e-20	1.542726584e-18	2.35810581075e-20	1.0	-8.08184409786e-20	1.33275340295e-20	3.04385921807e-20	1.0	-465413664.456	4970195.06788	-433136.253373	4981154.33398	-118185842.455	-4949560.92375	-434090.652822	-4949562.82722	-103842340.672
223	nan	nan	1	1	32.0	32.0	32.0	0.9977	-8.79375709205e-21	3.30028024488e-18	2.03248616262e-20	1.0	-1.96114721146e-18	-6.32627732481e-21	-3.0969642134e-21	1.0	-479511580.595	4737459.40472	-432819.758468	4748381.65395	-126488746.853	-4754290.63067	-433817.035767	-4754292.55365	-112813053.427
224	nan	nan	1	1	32.0	32.0	32.0	0.9976	1.68525642098e-20	-6.45804719639e-19	-9.24870642896e-21	1.0	1.11094202656e-18	-2.52058476257e-20	6.75310252088e-21	1.0	-493583629.145	4501942.33213	-427996.497819	4512774.00165	-134799496.565	-4552559.62503	-429025.671844	-4552561.50772	-121799330.502
225	nan	nan	1	1	32.0	32.0	32.0	0.9975	-6.42636617892e-21	4.63452257293e-18	-3.49408328573e-20	1.0	-1.34066331755e-19	-3.99594410312e-20	2.32776896179e-20	1.0	-507629853.933	4264105.11907	-418187.415268	4274793.22212	-143118167.715	-4344334.89635	-419235.148638	-4344336.72127	-130801082.229
226	nan	nan	1	1	32.0	32.0	32.0	0.9974	7.66630991714e-21	4.5591548386e-19	2.12285564454e-21	1.0	1.05807980874e-18	1.01445430324e-20	4.54469572149e-20	1.0	-521650346.956	4024421.9122	-403048.32891	4034913.75798	-151444763.036	-4129602.47358	-404098.652203	-4129604.20408	-139818249.388
227	nan	nan	1	1	32.0	32.0	32.0	0.9973	1.06263757392e-20	5.65858540616e-19	1.88720222778e-20	1.0	4.11365810814e-19	3.34975060859e-20	6.0032632956e-21	1.0	-535645325.344	3783386.32674	-382350.803966	3793630.19247	-159779178.699	-3908434.94631	-383385.740635	-3908436.57092	-148850736.417
228	nan	nan	1	1	32.0	32.0	32.0	0.9972	2.16456622693e-20	3.40632149069e-19	4.20119863237e-20	1.0	-9.87105851028e-19	2.97917369417e-20	-1.09415315525e-20	1.0	-549615062.419	3541511.44699	-355990.5117	3551456.4686	-168121241.775	-3680936.92239	-356989.880268	-3680938.43245	-157898463.077
229	nan	nan	1	1	32.0	32.0	32.0	0.9971	1.54806851639e-20	2.19841032169e-18	5.11394073953e-21	1.0	6.19434615301e-19	9.76073122813e-22	-9.66395109646e-21	1.0	-563559913.121	3299334.69386	-323947.735505	3308931.448	-176470702.117	-3447269.32037	-324889.810848	-3447270.7179	-166961331.502
230	nan	nan	1	1	32.0	32.0	32.0	0.997	1.59881604697e-20	5.57015152687e-20	2.72914801427e-20	1.0	5.84708746005e-19	1.16963338615e-21	5.1136305468e-21	1.0	-577480246.587	3057412.50721	-286285.670912	3066613.0312	-184827269.995	-3207608.22204	-287146.974007	-3207609.52259	-176039273.072
231	nan	nan	1	1	32.0	32.0	32.0	0.9969	3.59409976154e-22	7.79195038038e-19	-1.19198277233e-20	1.0	-1.00260494096e-20	4.39729213633e-21	-1.4083163519e-20	1.0	-591376441.373	2816320.68151	-243104.548034	2825078.96651	-193190620.603	-2962146.6975	-243860.434197	-2962147.9125	-185132238.265
232	nan	nan	1	1	32.0	32.0	32.0	0.9968	2.0961997493e-20	-3.01970554419e-20	-1.85795622325e-20	1.0	5.61487511464e-19	5.34027803464e-21	1.57987361095e-20	1.0	-605248836.377	2576642.49539	-194544.621313	2584914.57227	-201560422.261	-2711075.93978	-195169.011663	-2711077.09524	-194240231.047
233	nan	nan	1	1	32.0	32.0	32.0	0.9967	-2.13739334381e-20	-1.82708480881e-19	-1.74405862278e-22	1.0	1.22347508921e-19	-2.62050818057e-21	1.89879309612e-21	1.0	-619097717.896	2338965.03717	-140746.108915	2346709.36045	-209936344.931	-2454578.26259	-141211.976827	-2454579.36883	-203363305.573
234	nan	nan	1	1	32.0	32.0	32.0	0.9966	-5.85643873688e-22	9.446460498e-19	7.09627907752e-21	1.0	1.55873333018e-18	-1.82442955905e-20	-3.82777828459e-21	1.0	-632923302.175	2103862.12061	-81863.9508656	2111039.65139	-218318076.655	-2192830.80645	-82143.0088785	-2192831.8869	-212501576.781
235	nan	nan	1	1	32.0	32.0	32.0	0.9965	1.3243161607e-21	9.80193309444e-19	5.38049969193e-21	1.0	-2.91733444706e-19	-5.24101636114e-21	5.9304714017e-21	1.0	-646725723.542	1871888.06154	-18035.3773791	1878462.51264	-226705337.754	-1925994.09826	-18098.4918526	-1925995.15614	-221655211.397
236	nan	nan	1	1	32.0	32.0	32.0	0.9964	1.45583787809e-21	9.3993360185e-19	1.30525998734e-20	1.0	1.37342690764e-19	7.4661322089e-21	-1.74047072687e-20	1.0	-660505046.39	1643556.51256	50595.3930109	1649494.36248	-235097892.727	-1654233.29311	50778.5266841	-1654234.34402	-230824410.352
237	nan	nan	1	1	32.0	32.0	32.0	0.9963	8.49266334908e-21	-1.43689999156e-18	1.05098983692e-20	1.0	-9.89158086127e-19	1.16367768574e-20	5.13555083304e-21	1.0	-674261252.027	1419333.91243	123905.548409	1424604.48011	-243495574.217	-1377702.71369	124366.025494	-1377703.75424	-240009392.089
238	nan	nan	1	1	32.0	32.0	32.0	0.9962	2.61223637444e-21	-1.41051665233e-18	4.8916876487e-21	1.0	4.82508823565e-19	-1.21512831984e-20	-2.28992544876e-20	1.0	-687994269.749	1199617.61808	201763.56573	1204192.96102	-251898293.099	-1096578.99284	202533.587193	-1096580.03083	-249210355.574
239	nan	nan	1	1	32.0	32.0	32.0	0.9961	-3.16562020424e-21	9.99895924454e-21	1.77461260666e-21	1.0	-8.49238417563e-19	-6.32958604726e-21	5.32559557877e-21	1.0	-701703956.706	984734.085621	284057.215378	988588.894641	-260306066.44	-811040.522154	285169.71988	-811041.550435	-258427467.717
240	nan	nan	1	1	32.0	32.0	32.0	0.996	6.31800551868e-21	7.25652464168e-19	2.35379413181e-21	1.0	3.2961534408e-19	2.38393452538e-21	1.14899522987e-20	1.0	-715390132.73	774922.66732	370660.947573	778034.049368	-268719020.218	-521306.191965	372149.906114	-521307.211746	-267660829.031
241	nan	nan	1	1	32.0	32.0	32.0	0.9959	4.86464918242e-21	-5.45629838736e-19	-1.01545725973e-20	1.0	-3.80851945198e-19	1.14895387084e-20	-9.31198574582e-21	1.0	-729052545.104	570344.466551	461464.280122	572691.704106	-277137412.773	-227607.418637	463364.326603	-227608.421474	-276910482.571
