5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	-1.8141994933e-06	-9.45918875049e-07	-1.45761227251e-06	-9.45918875049e-07	-6.83682147777e-08	1.62932635036e-06	-1.45761227251e-06	1.62932635036e-06	2.91917404047e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.8141994933e-06	-9.45918875049e-07	-1.45761227251e-06	-9.45918875049e-07	-6.83682147777e-08	1.62932635036e-06	-1.45761227251e-06	1.62932635036e-06	2.91917404047e-06	0.0	5.84904962609e-06
1	nan	nan	1	1	32.0	32.0	32.0	1.002	1.66701708848e-20	1.02786951841e-18	6.49336780854e-23	1.0	-6.56584485683e-19	-6.94418124238e-22	-1.60309153676e-20	1.0	471845888.336	7122214.11635	7745217.17643	7107994.50266	170909986.615	-12357466.9913	7729758.90408	-12357465.8579	169222820.401	0.001998002662673058	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	471845888.336	7107998.12010978	7729757.661107784	7107994.502659999	170568848.91716567	-12332801.388522953	7729758.904079999	-12332800.257385228	168885050.30039918	0.00133200177512	303422299.4
2	nan	nan	1	1	32.0	32.0	32.0	1.004	2.08317165465e-20	-2.56591219219e-18	-1.24242528005e-20	1.0	1.53142150657e-19	2.04354970331e-21	-1.57118821451e-20	1.0	827999742.485	8652002.43516	10675410.5517	8617529.48419	399150033.751	-21046123.7084	10632879.697	-21046123.6518	397474185.584	0.003992021269537457	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	827999742.485	8617532.305936255	10632879.03555777	8617529.48419	397559794.57270914	-20962274.60996016	10632879.696999999	-20962274.553585656	395890623.09163344	0.00266134751302	433451293.379
3	nan	nan	1	1	32.0	32.0	32.0	1.006	8.36420219995e-20	-4.4375187567e-18	-2.8636165626e-20	1.0	9.75838203519e-19	4.81551465404e-20	2.64524088088e-20	1.0	1117075094.52	9303809.71557	10743362.1912	9248318.25685	659696884.046	-26143045.3035	10679284.9058	-26143048.7254	659462611.91	0.005982071677547469	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1117075094.52	9248319.796789264	10679286.472365804	9248318.25685	655762310.1848906	-25987122.568091452	10679284.905799996	-25987125.969582506	655529435.2982107	0.00398804778503	464264681.955
4	nan	nan	1	1	32.0	32.0	32.0	1.008	2.41884154723e-20	-4.74592146756e-18	-3.22302653875e-20	1.0	-4.48090024393e-18	-2.87891940393e-20	9.90184824063e-20	1.0	1397264622.49	10082425.5549	9822735.65594	10002407.4785	925095962.309	-28965994.8772	9744773.88461	-28965996.1203	925604609.266	0.007968169649176881	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1397264622.49	10002406.304464286	9744777.436448412	10002407.4785	917753930.8621032	-28736106.028968256	9744773.884609995	-28736107.262202386	918258540.9384922	0.00531211309945	482442856.673
5	nan	nan	1	1	32.0	32.0	32.0	1.01	-2.82316743064e-20	2.20983616749e-18	-3.22186848589e-20	1.0	-4.70101631365e-19	7.51245432321e-21	-1.19388632171e-19	1.0	1674583597.55	10618603.1246	9010716.2476	10513479.0266	1192408329.63	-30963721.1426	8921498.12738	-30963722.2552	1193130267.13	0.009950330853168092	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1674583597.55	10513468.440198021	8921501.235247524	10513479.0266	1180602306.5643566	-30657149.646138612	8921498.127380002	-30657150.74772277	1181317096.1683168	0.00663355390211	497046170.401
6	nan	nan	1	1	32.0	32.0	32.0	1.012	2.26101548635e-20	4.39570229519e-18	-3.71371007812e-20	1.0	4.29228321193e-18	1.21153835598e-19	2.75753892084e-19	1.0	1950364467.27	11010765.3106	8469606.77554	10880221.4547	1460768398.25	-32515545.3614	8369163.70693	-32515549.7685	1461617756.97	0.011928570865273812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1950364467.2699997	10880202.876086956	8369176.655671936	10880221.4547	1443447033.8438735	-32129985.534980237	8369163.706930006	-32129989.889822125	1444286321.1166008	0.00795238057685	510100787.859
7	nan	nan	1	1	32.0	32.0	32.0	1.014	-1.02964133928e-19	4.35391892091e-18	-1.01415651821e-19	1.0	-4.68867808763e-18	1.650440389e-19	-1.11527107629e-19	1.0	2225078568.53	11318495.5427	8105739.41695	11162267.7794	1729889198.58	-33817776.2753	7993844.16136	-33817761.4126	1730894507.29	0.013902905168991434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2225078568.5300007	11162224.401084812	7993825.854980277	11162267.779400002	1706005126.8047338	-33350864.17682446	7993844.161360008	-33350849.5193294	1706996555.5128205	0.00926860344599	522327413.496
8	nan	nan	1	1	32.0	32.0	32.0	1.016	-3.32328082899e-20	-1.09958773188e-19	-4.21326099365e-19	1.0	1.54936553559e-18	3.26637080285e-20	1.81681949741e-20	1.0	2498940964.6	11561108.5555	7863141.72265	11379094.56	1999665268.23	-34967077.2884	7739308.96944	-34967079.2457	2000858578.77	0.015873349156290163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2204460492503128e-16	2498940964.6	11379043.853838582	7739312.719143701	11379094.56	1968174476.6043308	-34416414.65393701	7739308.96944	-34416416.580413386	1969348994.8523622	0.0105822327709	534053048.661
9	nan	nan	1	1	32.0	32.0	32.0	1.018	1.66951517393e-19	8.91635022192e-18	1.95922691167e-19	1.0	4.61460571814e-18	-3.71900403404e-20	-2.31461679005e-19	1.0	2772068697.87	11767327.4509	7708370.87784	11559366.93	2270050181.38	-36017953.3214	7572030.69328	-36017944.4745	2271447801.17	0.017839918128331016	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2772068697.87	11559260.757269155	7572073.553870334	11559366.93	2229911769.528487	-35381093.63595285	7572030.69328002	-35381084.94548133	2231284676.984283	0.0118932787522	545453952.321
