5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	4.82715455015e-06	8.24005193035e-08	-1.96012825753e-07	8.24005193035e-08	3.83464284605e-06	-9.51525967055e-07	-1.96012825753e-07	-9.51525967055e-07	2.97157227117e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.82715455015e-06	8.24005193035e-08	-1.96012825753e-07	8.24005193035e-08	3.83464284605e-06	-9.51525967055e-07	-1.96012825753e-07	-9.51525967055e-07	2.97157227117e-06	0.0	2.33204107281e-06
1	nan	nan	1	1	32.0	32.0	32.0	1.002	-9.6483380624e-21	-1.32835528363e-18	2.70074469999e-22	1.0	-2.37371264096e-19	-1.10532009352e-22	-6.33992580491e-21	1.0	488095907.881	-6117804.25034	1857709.99193	-6105593.26764	163084228.924	-414808.963498	1854002.14853	-414809.241002	160841780.438	0.001998002662673058	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	488095907.8809999	-6105593.064211576	1854001.9879540917	-6105593.26764	162758711.500998	-413981.0014950099	1854002.1485299994	-413981.2784451098	160520738.96007982	0.00133200177512	326649745.901
2	nan	nan	1	1	32.0	32.0	32.0	1.004	5.34472413043e-20	1.39790008004e-19	-3.92497200656e-21	1.0	8.41993762963e-19	-1.47176110488e-21	4.29579707517e-20	1.0	844229952.621	-7440150.63112	814522.389468	-7410508.58835	391849003.316	-218757.414899	811278.012665	-218757.272043	388417692.905	0.003992021269537457	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	844229952.621	-7410508.596733068	811277.2803466136	-7410508.58835	390287851.9083665	-217885.87141334658	811278.012665	-217885.7291264937	386870212.0567729	0.00266134751303	455843597.657
3	nan	nan	1	1	32.0	32.0	32.0	1.006	3.05348553245e-20	2.9477662667e-18	-6.62075362287e-21	1.0	-2.43047418818e-18	6.34737043043e-21	6.16348818026e-20	1.0	1132207198.75	-8008412.12845	-49863.009876	-7960647.19277	653992674.027	819509.347333	-49566.1849315	819511.750082	649684519.952	0.005982071677547469	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1132207198.7500002	-7960648.239015904	-49565.61617892643	-7960647.19277	650092121.2992047	814621.6176272366	-49566.1849314981	814624.0060457241	645809661.9801193	0.00398804778503	484468822.017
4	nan	nan	1	1	32.0	32.0	32.0	1.008	-9.24767245319e-21	-6.95708029685e-18	6.10128419819e-21	1.0	-1.48560314526e-18	2.10600183956e-20	1.60005681789e-20	1.0	1412807008.07	-8328867.69547	-360084.715239	-8262762.37724	919918431.338	1359992.33907	-357229.235882	1359995.43638	914746684.869	0.007968169649176881	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	0.0	1412807008.07	-8262765.570902778	-357226.9000386904	-8262762.37724	912617491.4067461	1349198.7490773809	-357229.2358820063	1349201.8218055542	907486790.5446428	0.00531211309945	502983959.109
5	nan	nan	1	1	32.0	32.0	32.0	1.01	-6.57711984556e-21	3.9212372861e-18	8.08155458464e-21	1.0	-1.08467283825e-18	1.3940061273e-20	9.64782107451e-20	1.0	1691056165.12	-8473541.72802	-468035.435892	-8389645.14893	1187165866.24	1660864.59124	-463399.878634	1660865.81909	1181295107.2	0.009950330853168092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1691056165.12	-8389645.275267325	-463401.4216752475	-8389645.14893	1175411748.7524753	1644420.3873663365	-463399.8786339954	1644421.6030594045	1169599116.039604	0.00663355390211	518787160.071
6	nan	nan	1	1	32.0	32.0	32.0	1.012	-9.29858541989e-20	3.34354427246e-18	5.69100261436e-21	1.0	-3.8836783232e-18	9.95429149146e-21	8.29993026636e-21	1.0	1967962754.2	-8542973.86679	-513327.434276	-8441679.25457	1455259640.56	1826251.34896	-507239.993045	1826258.57138	1448828481.22	0.011928570865273812	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1967962754.2	-8441673.781413043	-507240.5477035573	-8441679.25457	1438003597.3913043	1804596.194624506	-507239.99304499524	1804603.3314031565	1431648696.8577075	0.00795238057685	533375344.107
7	nan	nan	1	1	32.0	32.0	32.0	1.014	-4.81503902519e-20	8.80464278891e-18	-1.11934080491e-20	1.0	5.84822152467e-18	-8.27180612553e-21	-5.2293531145e-20	1.0	2243885253.79	-8585007.50138	-540059.453566	-8466482.95555	1724043562.2	1908823.50642	-532593.65989	1908839.86473	1717151828.31	0.013902905168991434	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	2243885253.79	-8466476.82581854	-532603.0114063116	-8466482.95555	1700240199.4082842	1882468.9412426036	-532593.6598899851	1882485.0736982347	1693443617.6627219	0.00926860344599	547282004.744
8	nan	nan	1	1	32.0	32.0	32.0	1.016	1.51542796942e-19	7.2039937097e-18	-1.29635745599e-20	1.0	-9.04541355853e-18	-2.88735664618e-20	-4.66141090592e-20	1.0	2518982410.21	-8627047.70383	-561286.982976	-8491199.69966	1993449789.87	1936754.2899	-552428.500551	1936754.6316	1986180001.81	0.015873349156290163	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	2518982410.2100005	-8491188.684872048	-552447.817889764	-8491199.699660001	1962056879.793307	1906254.2223425198	-552428.5005509859	1906254.5586613996	1954901576.5846457	0.0105822327709	560740879.503
9	nan	nan	1	1	32.0	32.0	32.0	1.018	-1.25094524036e-19	8.0043951771e-18	-2.68734437406e-20	1.0	1.55065163601e-17	-2.98843811703e-20	8.43889660927e-21	1.0	2793342343.81	-8680566.97868	-581352.926247	-8527091.71447	2263453192.5	1930976.84933	-571103.331252	1930969.56226	2255853433.44	0.017839918128331016	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	2793342343.81	-8527079.546836935	-571073.6014214146	-8527091.71447	2223431426.817289	1896833.8402062869	-571103.3312519823	1896826.6819843173	2215966044.6365423	0.0118932787522	573880382.948
