6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	9.39038179717e-07
1.0	0.00133200177512	317735465.116
2.0	0.00266134751303	445278656.377
3.0	0.00398804778503	475463575.583
4.0	0.00531211309945	495194320.052
5.0	0.00663355390211	511883930.367
6.0	0.00795238057685	527160500.519
7.0	0.00926860344599	541612817.098
8.0	0.0105822327709	555522194.879
9.0	0.0118932787522	569041304.907
10.0	0.0132017515308	582261802.206
