6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.20240342056e-06
1.0	0.00133200177512	355979471.004
2.0	0.00266134751303	470143269.019
3.0	0.00398804778503	497138151.427
4.0	0.00531211309945	515569403.016
5.0	0.00663355390211	531297974.381
6.0	0.00795238057685	545729929.744
7.0	0.00926860344599	559398497.474
8.0	0.0105822327709	572564499.157
9.0	0.0118932787522	585364517.883
10.0	0.0132017515308	597888721.832
