6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.0153163655e-06
1.0	0.00133200177512	312606982.253
2.0	0.00266134751303	441820949.636
3.0	0.00398804778503	472617219.849
4.0	0.00531211309945	492445286.266
5.0	0.00663355390211	509092886.482
6.0	0.00795238057685	524290677.734
7.0	0.00926860344599	538661134.479
8.0	0.0105822327709	552496845.092
9.0	0.0118932787522	565945160.189
10.0	0.0132017515308	579099968.985
