6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	4.94826940431e-06
1.0	0.00133200177512	304354358.235
2.0	0.00266134751303	433038404.477
3.0	0.00398804778503	464738370.809
4.0	0.00531211309945	482784120.2
5.0	0.00663355390211	497543800.363
6.0	0.00795238057685	510953963.91
7.0	0.00926860344599	523639974.977
8.0	0.0105822327709	535869383.647
9.0	0.0118932787522	547783987.417
10.0	0.0132017515308	559462689.735
