6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.80057467196e-06
1.0	0.00133200177512	309785461.517
2.0	0.00266134751302	439538601.155
3.0	0.00398804778503	469330404.928
4.0	0.00531211309945	488196075.592
5.0	0.00663355390211	504024439.794
6.0	0.00795238057685	518488383.735
7.0	0.00926860344599	532172615.856
8.0	0.0105822327709	545351491.481
9.0	0.0118932787522	558167884.271
10.0	0.0132017515308	570715903.731
