6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.83299650724e-06
1.0	0.00133200177512	316431007.911
2.0	0.00266134751303	444775584.381
3.0	0.00398804778503	473800478.096
4.0	0.00531211309945	492650221.349
5.0	0.00663355390211	508621998.476
6.0	0.00795238057685	523254209.611
7.0	0.00926860344599	537110151.108
8.0	0.0105822327709	550457951.874
9.0	0.0118932787522	563447451.7
10.0	0.0132017515308	576162205.001
