6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	3.56263641264e-07
1.0	0.00133200177512	318450513.916
2.0	0.00266134751302	446207976.895
3.0	0.00398804778503	478287234.799
4.0	0.00531211309945	499986436.712
5.0	0.00663355390211	518497312.338
6.0	0.00795238057685	535437439.671
7.0	0.00926860344599	551428450.597
8.0	0.0105822327709	566777725.424
9.0	0.0118932787522	581646929.517
10.0	0.0132017515308	596145924.699
