6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.22363444768e-06
1.0	0.00133200177512	316761173.17
2.0	0.00266134751303	445743514.281
3.0	0.00398804778503	476608186.928
4.0	0.00531211309945	497164453.358
5.0	0.00663355390211	514636315.808
6.0	0.00795238057685	530631141.338
7.0	0.00926860344599	545752989.219
8.0	0.0105822327709	560291981.991
9.0	0.0118932787522	574406436.835
10.0	0.0132017515308	588195387.133
