6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	8.00944496921e-07
1.0	0.00133200177512	305270592.806
2.0	0.00266134751302	432551725.056
3.0	0.00398804778503	461667225.567
4.0	0.00531211309945	479975476.025
5.0	0.00663355390211	495084486.738
6.0	0.00795238057685	508766881.455
7.0	0.00926860344599	521667707.568
8.0	0.0105822327709	534066473.522
9.0	0.0118932787522	546118559.143
10.0	0.0132017515308	557914876.918
