6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	5.87223069087e-07
1.0	0.00133200177512	317072685.045
2.0	0.00266134751302	446629838.549
3.0	0.00398804778503	480175427.977
4.0	0.00531211309945	503127683.148
5.0	0.00663355390211	522775794.958
6.0	0.00795238057685	540755856.791
7.0	0.00926860344599	557707129.049
8.0	0.0105822327709	573950979.755
9.0	0.0118932787522	589663611.193
10.0	0.0132017515308	604960462.699
