6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	8.32116514109e-06
1.0	0.00133200177512	302146968.787
2.0	0.00266134751302	437410705.226
3.0	0.00398804778503	465598755.085
4.0	0.00531211309945	482365601.934
5.0	0.00663355390211	496383748.0
6.0	0.00795238057685	509230039.567
7.0	0.00926860344599	521442153.559
8.0	0.0105822327709	533265445.847
9.0	0.0118932787522	544820256.452
10.0	0.0132017515308	556183792.924
