6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	9.1227498174e-07
1.0	0.00133200177512	315588516.596
2.0	0.00266134751302	445355929.798
3.0	0.00398804778503	478974746.727
4.0	0.00531211309945	501945842.675
5.0	0.00663355390211	521575278.61
6.0	0.00795238057685	539537438.515
7.0	0.00926860344599	556467606.735
8.0	0.0105822327709	572684953.522
9.0	0.0118932787522	588370460.416
10.0	0.0132017515308	603638429.645
