5	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
inc	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(ln(V))	Mises(Cauchy)
0	nan	nan	1	1	32.0	32.0	32.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	5.62776341221e-06	-4.46913329413e-08	1.61425582454e-07	-4.46913329413e-08	6.6779291855e-06	-1.82496894535e-07	1.61425582454e-07	-1.82496894535e-07	5.75974775078e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.62776341221e-06	-4.46913329413e-08	1.61425582454e-07	-4.46913329413e-08	6.6779291855e-06	-1.82496894535e-07	1.61425582454e-07	-1.82496894535e-07	5.75974775078e-06	0.0	1.07969650056e-06
1	nan	nan	1	1	32.0	32.0	32.0	1.002	-9.82463093045e-21	-1.67187884253e-19	6.37342661972e-22	1.0	-2.8360755841e-19	-1.84047686293e-22	-4.51227024148e-21	1.0	478340834.246	-1960964.25265	-1386682.03833	-1957050.53906	163727257.66	1885232.11249	-1383913.92839	1885232.21672	169934233.65	0.001998002662673058	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	478340834.246	-1957050.1523453093	-1383914.2099101795	-1957050.53906	163400456.74650696	1881469.1741417164	-1383913.92839	1881469.2781636724	169595043.56287426	0.00133200177512	311933878.165
2	nan	nan	1	1	32.0	32.0	32.0	1.004	-6.73883365532e-21	4.86196084543e-19	-6.16332274413e-21	1.0	1.5979061483e-19	-5.87298234913e-22	3.04927725108e-20	1.0	833899135.882	-3140252.11124	-2752354.31419	-3127742.50718	391137736.294	2980575.29656	-2741387.94134	2980575.6894	399493780.903	0.003992021269537457	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	833899135.882	-3127741.1466533863	-2741388.759153386	-3127742.50718	389579418.6195219	2968700.4945816733	-2741387.94134	2968700.885856574	397902172.2141434	0.00266134751302	440306313.082
3	nan	nan	1	1	32.0	32.0	32.0	1.006	-2.73714064694e-21	-6.12666209938e-19	-6.40382550723e-21	1.0	7.12687648837e-19	5.21289222031e-21	-1.73972626432e-20	1.0	1123139687.25	-3590444.5642	-3459591.65941	-3569030.97924	651432741.484	3611213.69717	-3438957.41542	3611213.65332	661444375.097	0.005982071677547469	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	1123139687.2500002	-3569030.3819085485	-3438957.9119383697	-3569030.97924	647547456.7435387	3589675.6433101394	-3438957.4154200004	3589675.5997216706	657499378.8240557	0.00398804778503	470814511.452
4	nan	nan	1	1	32.0	32.0	32.0	1.008	2.12209050247e-20	-6.55257739679e-19	-1.13919313961e-20	1.0	-8.82106645997e-19	4.99989321258e-21	6.58187613408e-21	1.0	1404526502.8	-3777873.4697	-3944930.65002	-3747881.56943	915953976.351	4074284.90904	-3913624.17043	4074283.31917	927212288.573	0.007968169649176881	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	0.0	1404526502.8	-3747890.346924603	-3913621.676607143	-3747881.56943	908684500.3482143	4041949.3145238096	-3913624.1704300004	4041947.737271825	919853460.8859127	0.00531211309945	490492710.079
5	nan	nan	1	1	32.0	32.0	32.0	1.01	2.36970701884e-20	1.51890212799e-19	-1.62151181503e-20	1.0	-2.08401372452e-18	8.41573555211e-21	1.58570523426e-20	1.0	1683256988.3	-3898004.28493	-4315126.70435	-3859389.68902	1182145708.57	4413999.68055	-4272414.7387	4413998.53819	1194413318.65	0.009950330853168092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1683256988.3	-3859410.18309901	-4272402.677574257	-3859389.68902	1170441295.6138613	4370296.713415842	-4272414.7387	4370295.582366333	1182587444.2079208	0.00663355390211	507006382.389
6	nan	nan	1	1	32.0	32.0	32.0	1.012	-4.37073963867e-20	-1.84512230925e-18	-1.34203850532e-20	1.0	1.25320013471e-18	8.39919193986e-21	1.60109079366e-20	1.0	1960474756.68	-4011213.63094	-4602663.01649	-3963621.00272	1449409942.32	4679633.57186	-4548105.75381	4679636.27593	1462531102.23	0.011928570865273812	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	1960474756.6799998	-3963649.8329446637	-4548085.984673914	-3963621.00272	1432223263.1620553	4624143.845711462	-4548105.7538100025	4624146.517717392	1445188836.1956522	0.00795238057685	522055550.751
7	nan	nan	1	1	32.0	32.0	32.0	1.014	1.2596306368e-20	-1.12482335801e-18	-4.25915297404e-21	1.0	2.79035400292e-18	3.38234152473e-21	-4.04458232314e-20	1.0	2236604328.75	-4133042.40736	-4837915.05946	-4075934.96328	1717516769.54	4906538.27986	-4771147.00928	4906537.96968	1731381953.93	0.013902905168991434	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	-2.2204460492503136e-16	2236604328.75	-4075978.705483235	-4771119.388027614	-4075934.96328	1693803520.2564104	4838795.147790927	-4771147.009280002	4838794.841893496	1707477272.1203158	0.00926860344599	536270397.135
8	nan	nan	1	1	32.0	32.0	32.0	1.016	1.07566566856e-20	-5.07200681838e-19	5.46890461989e-21	1.0	-5.46035322672e-18	1.44260298829e-20	-5.86520685137e-20	1.0	2511842287.36	-4253346.63936	-5043592.79701	-4186297.68872	1986349967.66	5112655.11268	-4964201.31545	5112653.89653	2000894271.26	0.015873349156290163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2511842287.3600006	-4186364.8025196856	-4964166.13878937	-4186297.68872	1955068865.8070867	5032140.858937008	-4964201.315450001	5032139.661938965	1969384125.2559056	0.0105822327709	549939711.598
9	nan	nan	1	1	32.0	32.0	32.0	1.018	1.49507932635e-19	4.03267092232e-20	-9.25635784962e-21	1.0	-3.26159466199e-18	8.83925202574e-21	-6.49634565875e-20	1.0	2786295765.68	-4371909.12212	-5221602.76945	-4294542.8547	2255844127.28	5303990.71546	-5129308.13936	5303991.43265	2271030925.64	0.017839918128331016	0.0	0.0	0.0	-2.2204460492503136e-16	0.0	0.0	0.0	0.0	2786295765.68	-4294606.210333989	-5129275.804960707	-4294542.8547	2215956903.0255404	5210206.989646365	-5129308.13936	5210207.6941551985	2230875172.534381	0.0118932787522	563219497.138
10	nan	nan	1	1	32.0	32.0	32.0	1.02	8.83197283635e-20	-3.04093430743e-18	-9.71213436714e-21	1.0	-3.50547232199e-18	6.50825705957e-21	1.05630964223e-19	1.0	3060029851.14	-4488219.14512	-5378497.23282	-4400099.5373	2525969374.01	5485739.87551	-5273100.38114	5485743.71659	2541760510.72	0.01980262729617973	0.0	0.0	0.0	2.2204460492503128e-16	0.0	0.0	0.0	2.2204460492503128e-16	3060029851.14	-4400214.848156862	-5273036.502764706	-4400099.5373	2476440562.754902	5378176.3485392155	-5273100.381140007	5378180.114303913	2491922069.333333	0.0132017515308	576202713.862
