6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.78187963923e-06
1.0	0.00133200177512	320021768.938
2.0	0.00266134751302	446104745.923
3.0	0.00398804778503	474698588.91
4.0	0.00531211309945	493048692.038
5.0	0.00663355390211	508509302.272
6.0	0.00795238057685	522657455.582
7.0	0.00926860344599	536063875.121
8.0	0.0105822327709	548994931.827
9.0	0.0118932787522	561592889.689
10.0	0.0132017515308	573939821.155
