6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	7.33996550999e-07
1.0	0.00133200177512	314005346.93
2.0	0.00266134751303	442999399.187
3.0	0.00398804778503	475173941.523
4.0	0.00531211309945	496746207.716
5.0	0.00663355390211	515092002.005
6.0	0.00795238057685	531862243.402
7.0	0.00926860344599	547691656.449
8.0	0.0105822327709	562882885.017
9.0	0.0118932787522	577602671.271
10.0	0.0132017515308	591954714.613
