6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	4.47325974921e-06
1.0	0.00133200177512	318490590.596
2.0	0.00266134751302	449754000.155
3.0	0.00398804778503	479701549.999
4.0	0.00531211309945	498549328.185
5.0	0.00663355390211	514452873.727
6.0	0.00795238057685	529046666.483
7.0	0.00926860344599	542899956.3
8.0	0.0105822327709	556274231.053
9.0	0.0118932787522	569305958.157
10.0	0.0132017515308	582078941.866
