6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	2.80038113751e-06
1.0	0.00133200177512	313013027.284
2.0	0.00266134751302	440121387.871
3.0	0.00398804778503	468144749.175
4.0	0.00531211309945	486169168.811
5.0	0.00663355390211	501334069.504
6.0	0.00795238057685	515188467.562
7.0	0.00926860344599	528303152.918
8.0	0.0105822327709	540940266.275
9.0	0.0118932787522	553238933.217
10.0	0.0132017515308	565285357.018
