6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.25446577734e-06
1.0	0.00133200177512	321463056.951
2.0	0.00266134751302	444268609.457
3.0	0.00398804778503	473041425.638
4.0	0.00531211309945	492008830.632
5.0	0.00663355390211	508058266.597
6.0	0.00795238057685	522724903.258
7.0	0.00926860344599	536579918.496
8.0	0.0105822327709	549908952.898
9.0	0.0118932787522	562860017.064
10.0	0.0132017515308	575529574.614
