6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	8.76588516457e-07
1.0	0.00133200177512	316878351.862
2.0	0.00266134751303	443815918.045
3.0	0.00398804778503	473698819.682
4.0	0.00531211309945	493250905.13
5.0	0.00663355390211	509821248.154
6.0	0.00795238057685	524991922.367
7.0	0.00926860344599	539344757.828
8.0	0.0105822327709	553165409.771
9.0	0.0118932787522	566598941.427
10.0	0.0132017515308	579737439.031
