6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	6.27257576646e-07
1.0	0.00133200177511	316566179.667
2.0	0.00266134751302	446145764.194
3.0	0.00398804778503	479733961.01
4.0	0.00531211309945	502717091.364
5.0	0.00663355390211	522363236.165
6.0	0.00795238057685	540335860.57
7.0	0.00926860344599	557274698.531
8.0	0.0105822327709	573501736.153
9.0	0.0118932787522	589200269.852
10.0	0.0132017515308	604481099.378
