6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.1187687266e-06
1.0	0.00133200177512	299092752.722
2.0	0.00266134751302	433881998.17
3.0	0.00398804778503	464464329.342
4.0	0.00531211309945	482463143.54
5.0	0.00663355390211	497261456.921
6.0	0.00795238057685	510703099.247
7.0	0.00926860344599	523405937.97
8.0	0.0105822327709	535641635.296
9.0	0.0118932787522	547551885.472
10.0	0.0132017515308	559221432.128
