6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	9.68801843827e-07
1.0	0.00133200177512	317550672.793
2.0	0.00266134751302	445562287.909
3.0	0.00398804778503	477439259.702
4.0	0.00531211309945	499027964.34
5.0	0.00663355390211	517452629.855
6.0	0.00795238057685	534326468.871
7.0	0.00926860344599	550263225.602
8.0	0.0105822327709	565562308.271
9.0	0.0118932787522	580389182.47
10.0	0.0132017515308	594851379.937
