6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	9.46386018254e-07
1.0	0.00133200177512	316796581.251
2.0	0.00266134751302	446847068.253
3.0	0.00398804778503	480569740.09
4.0	0.00531211309945	503642942.646
5.0	0.00663355390211	523356454.757
6.0	0.00795238057685	541388055.923
7.0	0.00926860344599	558390550.742
8.0	0.0105822327709	574681426.327
9.0	0.0118932787522	590442326.56
10.0	0.0132017515308	605786578.973
