6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	7.45424085904e-07
1.0	0.00133200177512	313533290.228
2.0	0.00266134751302	441726101.352
3.0	0.00398804778503	472943841.485
4.0	0.00531211309945	493494622.698
5.0	0.00663355390211	510876076.234
6.0	0.00795238057685	526755279.295
7.0	0.00926860344599	541752588.551
8.0	0.0105822327709	556165678.108
9.0	0.0118932787522	570153598.425
10.0	0.0132017515308	583813548.393
