6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	4.77691681602e-07
1.0	0.00133200177512	314817619.612
2.0	0.00266134751302	444394096.586
3.0	0.00398804778503	476899115.713
4.0	0.00531211309945	498554346.226
5.0	0.00663355390211	516962336.805
6.0	0.00795238057685	533800090.509
7.0	0.00926860344599	549701535.8
8.0	0.0105822327709	564966858.976
9.0	0.0118932787522	579762488.266
10.0	0.0132017515308	594189271.693
