6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	4.8865876164e-06
1.0	0.00133200177512	320948275.518
2.0	0.00266134751302	450225208.242
3.0	0.00398804778503	478187857.878
4.0	0.00531211309945	496040759.911
5.0	0.00663355390211	511133336.082
6.0	0.00795238057685	524967454.373
7.0	0.00926860344599	538099248.873
8.0	0.0105822327709	550782802.386
9.0	0.0118932787522	563138146.76
10.0	0.0132017515308	575258974.455
