6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.88349477244e-06
1.0	0.00133200177512	319664450.801
2.0	0.00266134751303	444585964.507
3.0	0.00398804778503	472101081.062
4.0	0.00531211309945	489996657.021
5.0	0.00663355390211	505090828.633
6.0	0.00795238057685	518890824.588
7.0	0.00926860344599	531948807.949
8.0	0.0105822327709	544522687.032
9.0	0.0118932787522	556758119.324
10.0	0.0132017515308	568740218.224
