6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.90378268422e-06
1.0	0.00133200177512	350511825.987
2.0	0.00266134751302	463873568.859
3.0	0.00398804778503	488769689.083
4.0	0.00531211309945	505787213.255
5.0	0.00663355390211	520244254.212
6.0	0.00795238057685	533442387.193
7.0	0.00926860344599	545913642.325
8.0	0.0105822327709	557914887.735
9.0	0.0118932787522	569580891.922
10.0	0.0132017515308	580997146.414
