6	header
postResults v2.0.2	single_phase_equiaxed_tension.spectralOut --cr f,p
addStrainTensors v2.0.2	single_phase_equiaxed_tension.txt --left --logarithmic
addCauchy v2.0.2	single_phase_equiaxed_tension.txt
addMises v2.0.2	single_phase_equiaxed_tension.txt --strain ln(V) --stress Cauchy
filterTable v2.0.2	--white inc,Mises(ln(V)),Mises(Cauchy)
inc	Mises(ln(V))	Mises(Cauchy)
0.0	0.0	1.37637187427e-06
1.0	0.00133200177512	313670613.108
2.0	0.00266134751302	441340606.708
3.0	0.00398804778503	471481367.791
4.0	0.00531211309945	491053871.428
5.0	0.00663355390211	507554301.028
6.0	0.00795238057685	522636219.397
7.0	0.00926860344599	536910615.975
8.0	0.0105822327709	550657693.238
9.0	0.0118932787522	564029397.613
10.0	0.0132017515308	577109078.761
